window,train_period,test_period,train_sharpe,train_return,test_return,test_sharpe,test_max_dd,test_win_rate,test_trades,is_profitable,buy,and,or
Window1,2017-2020,2021,1.3404523686528393,400.2594918399999,96.31984220000001,2.4369900614784976,-15.417862951683231,1.0,1,True,5.0,30.0,40.0
Window2,2018-2021,2022,1.4000193796988458,403.22638562000003,-29.312181,-0.6851406519222402,-50.6376355899153,0.0,1,False,5.0,25.0,40.0
Window3,2019-2022,2023,1.0408927901821725,210.7109902,14.434634000000004,1.5623013134169517,-8.06207158794958,1.0,1,True,5.0,15.0,40.0
Window4,2020-2023,2024,1.337660538920469,489.98193707999997,28.33010014,1.2060807536417095,-12.475681025293863,1.0,2,True,10.0,15.0,60.0
Window5,2021-2024,2025,1.5740719352886035,595.8976539199997,35.27762294,1.352632558688797,-17.88000212867747,1.0,2,True,10.0,10.0,50.0
