symbol,buy,and,or,total_return,max_drawdown,sharpe_ratio,final_value
AMZN,0,15,50,47.722103399999995,-46.45865939073308,0.4332801813713396,147722.1034
AMZN,0,20,35,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,0,20,40,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,0,20,45,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,0,20,50,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,0,25,35,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,0,25,40,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,0,25,45,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,0,25,50,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,0,30,35,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,0,30,40,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,0,30,45,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,0,30,50,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,5,15,35,48.88583903999999,-46.45865939073308,0.43903650586591836,148885.83904
AMZN,5,15,40,48.88583903999999,-46.45865939073308,0.43903650586591836,148885.83904
AMZN,5,15,45,48.88583903999999,-46.45865939073308,0.43903650586591836,148885.83904
AMZN,5,15,50,48.88583903999999,-46.45865939073308,0.43903650586591836,148885.83904
AMZN,5,20,35,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,5,20,40,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,5,20,45,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,5,20,50,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,5,25,35,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,5,25,40,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,5,25,45,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,5,25,50,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,5,30,35,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,5,30,40,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,5,30,45,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,5,30,50,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
