window,train_period,test_period,train_sharpe,train_return,test_return,test_sharpe,test_max_dd,test_win_rate,test_trades,is_profitable,buy,and,or
Window1,2012-2015,2016,1.2178559511588833,133.20852354785998,0.0,0.0,0.0,0.0,0,False,-15.0,10.0,35.0
Window2,2013-2016,2017,1.9918984812509055,640.6306948834999,50.642387619999994,2.0104981497095813,-11.276741098983113,1.0,2,True,5.0,10.0,40.0
Window3,2014-2017,2018,2.0875222210116853,739.816913589,-32.81304176,-1.1071607618261776,-46.859475558192756,0.0,1,False,0.0,10.0,40.0
Window4,2015-2018,2019,1.4542686785491734,432.43147618899985,41.70677234000003,1.67095573443966,-20.440125267032936,1.0,2,True,5.0,10.0,40.0
Window5,2016-2019,2020,1.433723939897334,494.407374952,92.85840208000002,2.001108150093577,-15.386263807020292,1.0,1,True,10.0,25.0,40.0
