symbol,buy,and,or,total_return,max_drawdown,sharpe_ratio,final_value
TSLA,5,30,60,162.49013173999998,-64.6216067788895,0.6666898872651403,262490.13174
TSLA,5,30,70,170.94178606,-64.6216067788895,0.6808849794586948,270941.78606
TSLA,10,15,40,147.55198991999995,-59.41088417295523,0.6578486582450113,247551.98991999996
TSLA,10,15,50,180.15921948000008,-59.31072035382784,0.7171423846637698,280159.2194800001
TSLA,10,15,60,149.16589430000002,-61.467127178261215,0.6552959957566566,249165.8943
TSLA,10,15,70,157.24486896000005,-61.467127178261215,0.670438439352718,257244.86896000005
TSLA,10,20,40,148.72807931999998,-59.41088417295523,0.6595026455597184,248728.07932
TSLA,10,20,50,181.64187474000008,-59.31072035382784,0.7189055904773866,281641.87474000006
TSLA,10,20,60,170.47218170000002,-59.29910689133941,0.6922615558793042,270472.1817
TSLA,10,20,70,179.22697090000003,-59.29910689133941,0.7072999981966451,279226.9709
TSLA,10,25,40,149.095484,-59.41088417295523,0.6596871708110451,249095.484
TSLA,10,25,50,181.69145007999998,-59.31072035382784,0.7183849849825846,281691.45008
TSLA,10,25,60,170.07988912000002,-59.29910689133941,0.6911269170089468,270079.88912
TSLA,10,25,70,178.83669764000004,-59.29910689133941,0.7059958903402647,278836.69764
TSLA,10,30,40,138.65832692,-59.41088417295523,0.6407102255410518,238658.32692
TSLA,10,30,50,169.38654716000002,-59.31072035382784,0.6992052335723885,269386.54716
TSLA,10,30,60,138.33251872,-64.67327822053971,0.6222660362088535,238332.51872
TSLA,10,30,70,146.11052204000003,-64.67327822053971,0.6365242406888362,246110.52204000004
