window,train_period,test_period,train_sharpe,train_return,test_return,test_sharpe,test_max_dd,test_win_rate,test_trades,is_profitable,buy,and,or
Window1,2017-2020,2021,1.451195082388686,556.7740589999999,45.37154496,1.4215941703822734,-23.564494224259345,100.0,1,True,10.0,20.0,70.0
Window2,2018-2021,2022,1.617382837636467,818.75599494,-43.180486080000016,-1.1405362983794318,-60.66431745672523,0.0,1,False,5.0,30.0,70.0
Window3,2019-2022,2023,1.2976637783961236,467.46021605999994,40.88824184,1.393186684583556,-22.979959440078076,100.0,2,True,5.0,20.0,70.0
Window4,2020-2023,2024,1.3045942052253137,438.25942306000013,116.54651964000003,2.061464361820154,-23.384715873196104,100.0,1,True,5.0,25.0,50.0
Window5,2021-2024,2025,0.8374896629719852,158.99565122000007,77.30294599999999,1.9273273968490527,-18.587931242348127,100.0,1,True,-15.0,30.0,50.0
