symbol,buy,and,or,total_return,max_drawdown,sharpe_ratio,final_value
AMZN,-10,15,40,14.535368799999995,-46.30782679776858,0.23975199207669004,114535.3688
AMZN,-10,15,50,14.535368799999995,-46.30782679776858,0.23975199207669004,114535.3688
AMZN,-10,15,60,14.535368799999995,-46.30782679776858,0.23975199207669004,114535.3688
AMZN,-10,15,70,14.535368799999995,-46.30782679776858,0.23975199207669004,114535.3688
AMZN,-10,20,40,36.3459711,-46.30782679776858,0.3744484642480846,136345.9711
AMZN,-10,20,50,36.3459711,-46.30782679776858,0.3744484642480846,136345.9711
AMZN,-10,20,60,36.3459711,-46.30782679776858,0.3744484642480846,136345.9711
AMZN,-10,20,70,36.3459711,-46.30782679776858,0.3744484642480846,136345.9711
AMZN,-10,25,40,36.3459711,-46.30782679776858,0.3744484642480846,136345.9711
AMZN,-10,25,50,36.3459711,-46.30782679776858,0.3744484642480846,136345.9711
AMZN,-10,25,60,36.3459711,-46.30782679776858,0.3744484642480846,136345.9711
AMZN,-10,25,70,36.3459711,-46.30782679776858,0.3744484642480846,136345.9711
AMZN,-10,30,40,36.3459711,-46.30782679776858,0.3744484642480846,136345.9711
AMZN,-10,30,50,36.3459711,-46.30782679776858,0.3744484642480846,136345.9711
AMZN,-10,30,60,36.3459711,-46.30782679776858,0.3744484642480846,136345.9711
AMZN,-10,30,70,36.3459711,-46.30782679776858,0.3744484642480846,136345.9711
AMZN,-5,15,40,43.15121533999999,-45.97395296879113,0.41060307404069435,143151.21534
AMZN,-5,15,50,43.15121533999999,-45.97395296879113,0.41060307404069435,143151.21534
AMZN,-5,15,60,43.15121533999999,-45.97395296879113,0.41060307404069435,143151.21534
AMZN,-5,15,70,43.15121533999999,-45.97395296879113,0.41060307404069435,143151.21534
AMZN,-5,20,40,31.742861999999995,-45.97395296879113,0.348870008588794,131742.862
AMZN,-5,20,50,31.742861999999995,-45.97395296879113,0.348870008588794,131742.862
AMZN,-5,20,60,31.742861999999995,-45.97395296879113,0.348870008588794,131742.862
AMZN,-5,20,70,31.742861999999995,-45.97395296879113,0.348870008588794,131742.862
AMZN,-5,25,40,31.742861999999995,-45.97395296879113,0.348870008588794,131742.862
AMZN,-5,25,50,31.742861999999995,-45.97395296879113,0.348870008588794,131742.862
AMZN,-5,25,60,31.742861999999995,-45.97395296879113,0.348870008588794,131742.862
AMZN,-5,25,70,31.742861999999995,-45.97395296879113,0.348870008588794,131742.862
AMZN,-5,30,40,31.742861999999995,-45.97395296879113,0.348870008588794,131742.862
AMZN,-5,30,50,31.742861999999995,-45.97395296879113,0.348870008588794,131742.862
AMZN,-5,30,60,31.742861999999995,-45.97395296879113,0.348870008588794,131742.862
AMZN,-5,30,70,31.742861999999995,-45.97395296879113,0.348870008588794,131742.862
AMZN,0,15,40,48.88583903999999,-46.45865939073308,0.43903650586591836,148885.83904
AMZN,0,15,50,48.88583903999999,-46.45865939073308,0.43903650586591836,148885.83904
AMZN,0,15,60,48.88583903999999,-46.45865939073308,0.43903650586591836,148885.83904
AMZN,0,15,70,48.88583903999999,-46.45865939073308,0.43903650586591836,148885.83904
AMZN,0,20,40,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,0,20,50,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,0,20,60,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,0,20,70,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,0,25,40,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,0,25,50,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,0,25,60,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,0,25,70,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,0,30,40,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,0,30,50,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,0,30,60,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,0,30,70,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,5,15,40,48.88583903999999,-46.45865939073308,0.43903650586591836,148885.83904
AMZN,5,15,50,48.88583903999999,-46.45865939073308,0.43903650586591836,148885.83904
AMZN,5,15,60,48.88583903999999,-46.45865939073308,0.43903650586591836,148885.83904
AMZN,5,15,70,48.88583903999999,-46.45865939073308,0.43903650586591836,148885.83904
AMZN,5,20,40,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,5,20,50,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,5,20,60,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,5,20,70,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,5,25,40,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,5,25,50,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,5,25,60,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,5,25,70,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,5,30,40,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,5,30,50,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,5,30,60,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,5,30,70,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,10,15,40,45.68503031999999,-46.45865939073308,0.42286200559628906,145685.03032
AMZN,10,15,50,45.68503031999999,-46.45865939073308,0.42286200559628906,145685.03032
AMZN,10,15,60,45.68503031999999,-46.45865939073308,0.42286200559628906,145685.03032
AMZN,10,15,70,45.68503031999999,-46.45865939073308,0.42286200559628906,145685.03032
AMZN,10,20,40,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,10,20,50,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,10,20,60,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,10,20,70,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,10,25,40,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,10,25,50,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,10,25,60,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,10,25,70,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,10,30,40,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,10,30,50,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,10,30,60,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,10,30,70,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
