symbol,buy,and,or,total_return,max_drawdown,sharpe_ratio,final_value
NVDA,-10,15,40,37.02929076,-39.61203894455355,0.4029012294069017,137029.29076
NVDA,-10,15,50,114.92583639999998,-39.61203894455355,0.7366675006542015,214925.83639999997
NVDA,-10,15,60,137.51462244,-39.61203894455355,0.7958570542053587,237514.62244
NVDA,-10,15,70,137.51462244,-39.61203894455355,0.7958570542053587,237514.62244
NVDA,-10,20,40,37.02929076,-39.61203894455355,0.4029012294069017,137029.29076
NVDA,-10,20,50,114.92583639999998,-39.61203894455355,0.7366675006542015,214925.83639999997
NVDA,-10,20,60,137.51462244,-39.61203894455355,0.7958570542053587,237514.62244
NVDA,-10,20,70,137.51462244,-39.61203894455355,0.7958570542053587,237514.62244
NVDA,-10,25,40,37.02929076,-39.61203894455355,0.4029012294069017,137029.29076
NVDA,-10,25,50,114.92583639999998,-39.61203894455355,0.7366675006542015,214925.83639999997
NVDA,-10,25,60,150.51267511999998,-39.61203894455355,0.8246691129470693,250512.67512
NVDA,-10,25,70,150.51267511999998,-39.61203894455355,0.8246691129470693,250512.67512
NVDA,-10,30,40,37.02929076,-39.61203894455355,0.4029012294069017,137029.29076
NVDA,-10,30,50,114.92583639999998,-39.61203894455355,0.7366675006542015,214925.83639999997
NVDA,-10,30,60,508.50614196000004,-39.61203894455355,1.247014059926508,608506.14196
NVDA,-10,30,70,508.50614196000004,-39.61203894455355,1.247014059926508,608506.14196
NVDA,-5,15,40,85.84746533999996,-50.493631588807254,0.6157900615557742,185847.46533999997
NVDA,-5,15,50,189.99277081999998,-50.493631588807254,0.8911898912826988,289992.77082
NVDA,-5,15,60,220.22363047999994,-50.493631588807254,0.9418483636773413,320223.63047999993
NVDA,-5,15,70,220.22363047999994,-50.493631588807254,0.9418483636773413,320223.63047999993
NVDA,-5,20,40,99.75682595999996,-50.500759797003184,0.6652017054862327,199756.82595999996
NVDA,-5,20,50,211.66795817999997,-50.500759797003184,0.9329356815301648,311667.95817999996
NVDA,-5,20,60,244.14013752,-50.500759797003184,0.9821208921407143,344140.13752
NVDA,-5,20,70,244.14013752,-50.500759797003184,0.9821208921407143,344140.13752
NVDA,-5,25,40,120.78365651999998,-60.571628140099335,0.6735843104053311,220783.65652
NVDA,-5,25,50,259.2467012,-60.571628140099335,0.9315313623827486,359246.7012
NVDA,-5,25,60,322.0308776,-60.571628140099335,1.0027857019688329,422030.8776
NVDA,-5,25,70,322.0308776,-60.571628140099335,1.0027857019688329,422030.8776
NVDA,-5,30,40,120.78365651999998,-60.571628140099335,0.6735843104053311,220783.65652
NVDA,-5,30,50,259.2467012,-60.571628140099335,0.9315313623827486,359246.7012
NVDA,-5,30,60,953.84441328,-60.571628140099335,1.3651263059735557,1053844.41328
NVDA,-5,30,70,953.84441328,-60.571628140099335,1.3651263059735557,1053844.41328
NVDA,0,15,40,206.81696558,-49.8820293492095,0.9717076871526641,306816.96557999996
NVDA,0,15,50,524.2933637,-49.8820293492095,1.3543118267042398,624293.3637
NVDA,0,15,60,478.4310837999999,-49.8820293492095,1.2584701509713165,578431.0837999999
NVDA,0,15,70,478.4310837999999,-49.8820293492095,1.2584701509713165,578431.0837999999
NVDA,0,20,40,229.52986932000005,-49.88294464541359,1.0136227153066708,329529.86932000006
NVDA,0,20,50,570.6254675199999,-49.88294464541359,1.3887034956665798,670625.46752
NVDA,0,20,60,521.29867832,-49.88294464541359,1.292901171139663,621298.6783200001
NVDA,0,20,70,521.29867832,-49.88294464541359,1.292901171139663,621298.6783200001
NVDA,0,25,40,284.5620757,-60.33668981974974,1.009577544762656,384562.0757
NVDA,0,25,50,719.2512931599998,-60.33668981974974,1.3679558912557217,819251.2931599999
NVDA,0,25,60,771.85532284,-60.33668981974974,1.347128557863664,871855.32284
NVDA,0,25,70,771.85532284,-60.33668981974974,1.347128557863664,871855.32284
NVDA,0,30,40,284.5620757,-60.33668981974974,1.009577544762656,384562.0757
NVDA,0,30,50,719.2512931599998,-60.33668981974974,1.3679558912557217,819251.2931599999
NVDA,0,30,60,933.0207795,-60.33668981974974,1.3566998229079759,1033020.7795
NVDA,0,30,70,933.0207795,-60.33668981974974,1.3566998229079759,1033020.7795
NVDA,5,15,40,176.12889040000005,-50.057911294540915,0.8257402893745566,276128.89040000003
NVDA,5,15,50,457.9453089599999,-50.057911294540915,1.194474700523053,557945.3089599999
NVDA,5,15,60,416.8491800400001,-50.057911294540915,1.1184379831083708,516849.18004000006
NVDA,5,15,70,416.8491800400001,-50.057911294540915,1.1184379831083708,516849.18004000006
NVDA,5,20,40,196.56285618,-50.74103121804194,0.8660860116724144,296562.85618
NVDA,5,20,50,499.2841509,-50.74103121804194,1.228501447636352,599284.1509
NVDA,5,20,60,455.2196610400001,-50.74103121804194,1.1522797289743012,555219.6610400002
NVDA,5,20,70,455.2196610400001,-50.74103121804194,1.1522797289743012,555219.6610400002
NVDA,5,25,40,261.92314462,-60.33668981974974,0.9160447197796847,361923.14462000004
NVDA,5,25,50,669.66529604,-60.33668981974974,1.262153322520608,769665.29604
NVDA,5,25,60,719.4587725600002,-60.33668981974974,1.253038969086938,819458.7725600002
NVDA,5,25,70,719.4587725600002,-60.33668981974974,1.253038969086938,819458.7725600002
NVDA,5,30,40,261.92314462,-60.33668981974974,0.9160447197796847,361923.14462000004
NVDA,5,30,50,669.66529604,-60.33668981974974,1.262153322520608,769665.29604
NVDA,5,30,60,937.9205510400001,-60.33668981974974,1.3141218993691588,1037920.55104
NVDA,5,30,70,937.9205510400001,-60.33668981974974,1.3141218993691588,1037920.55104
NVDA,10,15,40,259.47109856,-55.17843386182834,0.9533102045101,359471.09855999995
NVDA,10,15,50,623.8494803199998,-55.17843386182834,1.294407943575123,723849.4803199997
NVDA,10,15,60,569.98268764,-55.17843386182834,1.2207957608484727,669982.68764
NVDA,10,15,70,569.98268764,-55.17843386182834,1.2207957608484727,669982.68764
NVDA,10,20,40,263.2091436200001,-57.44500278362261,0.9324017232458747,363209.14362000005
NVDA,10,20,50,649.5180707999998,-57.44500278362261,1.2732285984876754,749518.0707999999
NVDA,10,20,60,596.54200166,-57.44500278362261,1.2062501964234207,696542.00166
NVDA,10,20,70,596.54200166,-57.44500278362261,1.2062501964234207,696542.00166
NVDA,10,25,40,264.128728,-60.33668981974974,0.90968210400887,364128.728
NVDA,10,25,50,674.1512593600002,-60.33668981974974,1.2521278028329108,774151.2593600001
NVDA,10,25,60,724.2992818200003,-60.33668981974974,1.2445074717285485,824299.2818200003
NVDA,10,25,70,724.2992818200003,-60.33668981974974,1.2445074717285485,824299.2818200003
NVDA,10,30,40,264.128728,-60.33668981974974,0.90968210400887,364128.728
NVDA,10,30,50,674.1512593600002,-60.33668981974974,1.2521278028329108,774151.2593600001
NVDA,10,30,60,1016.52572824,-60.33668981974974,1.3420526527080454,1116525.72824
NVDA,10,30,70,1016.52572824,-60.33668981974974,1.3420526527080454,1116525.72824
