symbol,buy,and,or,total_return,max_drawdown,sharpe_ratio,final_value
NVDA,5,30,45,1038.07219294,-60.33668981974974,1.309232640032815,1138072.19294
NVDA,5,30,50,1038.07219294,-60.33668981974974,1.309232640032815,1138072.19294
NVDA,10,15,35,326.33686878000015,-57.794687092703434,1.0110794345001588,426336.86878000014
NVDA,10,15,40,503.12604178000004,-57.794687092703434,1.1455246518772688,603126.0417800001
NVDA,10,15,45,552.6550250200002,-57.794687092703434,1.1744135458307379,652655.0250200002
NVDA,10,15,50,552.6550250200002,-57.794687092703434,1.1744135458307379,652655.0250200002
NVDA,10,20,35,343.70773778,-60.33668981974974,1.0046892759933554,443707.73778
NVDA,10,20,40,875.0537242199998,-60.33668981974974,1.338924027987353,975053.7242199999
NVDA,10,20,45,968.2714760599998,-60.33668981974974,1.339242901486038,1068271.4760599998
NVDA,10,20,50,968.2714760599998,-60.33668981974974,1.339242901486038,1068271.4760599998
NVDA,10,25,35,311.78816134,-60.33668981974974,0.963100738880336,411788.16134
NVDA,10,25,40,804.9495568799999,-60.33668981974974,1.300684809487742,904949.5568799999
NVDA,10,25,45,971.3446465799999,-60.33668981974974,1.2908064633432579,1071344.64658
NVDA,10,25,50,971.3446465799999,-60.33668981974974,1.2908064633432579,1071344.64658
NVDA,10,30,35,332.82620720000006,-60.33668981974974,0.9847014260242694,432826.20720000006
NVDA,10,30,40,851.19544036,-60.33668981974974,1.3185588870941143,951195.4403600001
NVDA,10,30,45,1038.07219294,-60.33668981974974,1.309232640032815,1138072.19294
NVDA,10,30,50,1038.07219294,-60.33668981974974,1.309232640032815,1138072.19294
