window,train_period,test_period,train_sharpe,train_return,test_return,test_sharpe,test_max_dd,test_win_rate,test_trades,is_profitable,buy,and,or
Window1,2017-2020,2021,1.4519586381514136,556.7740589999999,45.37154496,1.4251195902007905,-23.56449422425933,1.0,1,True,10.0,20.0,70.0
Window2,2018-2021,2022,1.6193472379956673,818.75599494,-43.180486080000016,-1.1401564235689423,-60.66431745672523,0.0,1,False,5.0,30.0,70.0
Window3,2019-2022,2023,1.2991546426655998,467.46021605999994,40.88824184,1.4025182458260714,-22.97995944007806,1.0,2,True,5.0,20.0,70.0
Window4,2020-2023,2024,1.3063653451977424,438.25942306000013,116.54651964000003,2.0666220667621524,-23.38471587319608,1.0,1,True,5.0,25.0,50.0
Window5,2021-2024,2025,0.8379287874588414,158.99565122000007,77.30294599999999,1.9376117098277266,-18.587931242348137,1.0,1,True,-15.0,30.0,50.0
