symbol,buy,and,or,total_return,max_drawdown,sharpe_ratio,final_value
MSFT,-10,15,40,54.90222264,-21.64348771763374,0.5840910364133811,154902.22264
MSFT,-10,15,50,54.90222264,-21.64348771763374,0.5840910364133811,154902.22264
MSFT,-10,15,60,54.90222264,-21.64348771763374,0.5840910364133811,154902.22264
MSFT,-10,15,70,54.90222264,-21.64348771763374,0.5840910364133811,154902.22264
MSFT,-10,20,40,54.90222264,-21.64348771763374,0.5840910364133811,154902.22264
MSFT,-10,20,50,54.90222264,-21.64348771763374,0.5840910364133811,154902.22264
MSFT,-10,20,60,54.90222264,-21.64348771763374,0.5840910364133811,154902.22264
MSFT,-10,20,70,54.90222264,-21.64348771763374,0.5840910364133811,154902.22264
MSFT,-10,25,40,54.90222264,-21.64348771763374,0.5840910364133811,154902.22264
MSFT,-10,25,50,54.90222264,-21.64348771763374,0.5840910364133811,154902.22264
MSFT,-10,25,60,54.90222264,-21.64348771763374,0.5840910364133811,154902.22264
MSFT,-10,25,70,54.90222264,-21.64348771763374,0.5840910364133811,154902.22264
MSFT,-10,30,40,54.90222264,-21.64348771763374,0.5840910364133811,154902.22264
MSFT,-10,30,50,54.90222264,-21.64348771763374,0.5840910364133811,154902.22264
MSFT,-10,30,60,54.90222264,-21.64348771763374,0.5840910364133811,154902.22264
MSFT,-10,30,70,54.90222264,-21.64348771763374,0.5840910364133811,154902.22264
MSFT,-5,15,40,47.00233429999999,-25.825789783897353,0.5126402961663384,147002.3343
MSFT,-5,15,50,47.00233429999999,-25.825789783897353,0.5126402961663384,147002.3343
MSFT,-5,15,60,47.00233429999999,-25.825789783897353,0.5126402961663384,147002.3343
MSFT,-5,15,70,47.00233429999999,-25.825789783897353,0.5126402961663384,147002.3343
MSFT,-5,20,40,47.00233429999999,-25.825789783897353,0.5126402961663384,147002.3343
MSFT,-5,20,50,47.00233429999999,-25.825789783897353,0.5126402961663384,147002.3343
MSFT,-5,20,60,47.00233429999999,-25.825789783897353,0.5126402961663384,147002.3343
MSFT,-5,20,70,47.00233429999999,-25.825789783897353,0.5126402961663384,147002.3343
MSFT,-5,25,40,47.00233429999999,-25.825789783897353,0.5126402961663384,147002.3343
MSFT,-5,25,50,47.00233429999999,-25.825789783897353,0.5126402961663384,147002.3343
MSFT,-5,25,60,47.00233429999999,-25.825789783897353,0.5126402961663384,147002.3343
MSFT,-5,25,70,47.00233429999999,-25.825789783897353,0.5126402961663384,147002.3343
MSFT,-5,30,40,47.00233429999999,-25.825789783897353,0.5126402961663384,147002.3343
MSFT,-5,30,50,47.00233429999999,-25.825789783897353,0.5126402961663384,147002.3343
MSFT,-5,30,60,47.00233429999999,-25.825789783897353,0.5126402961663384,147002.3343
MSFT,-5,30,70,47.00233429999999,-25.825789783897353,0.5126402961663384,147002.3343
MSFT,0,15,40,87.00907672000001,-32.13899921800067,0.713999435846158,187009.07672
MSFT,0,15,50,87.00907672000001,-32.13899921800067,0.713999435846158,187009.07672
MSFT,0,15,60,87.00907672000001,-32.13899921800067,0.713999435846158,187009.07672
MSFT,0,15,70,87.00907672000001,-32.13899921800067,0.713999435846158,187009.07672
MSFT,0,20,40,87.00907672000001,-32.13899921800067,0.713999435846158,187009.07672
MSFT,0,20,50,87.00907672000001,-32.13899921800067,0.713999435846158,187009.07672
MSFT,0,20,60,87.00907672000001,-32.13899921800067,0.713999435846158,187009.07672
MSFT,0,20,70,87.00907672000001,-32.13899921800067,0.713999435846158,187009.07672
MSFT,0,25,40,87.00907672000001,-32.13899921800067,0.713999435846158,187009.07672
MSFT,0,25,50,87.00907672000001,-32.13899921800067,0.713999435846158,187009.07672
MSFT,0,25,60,87.00907672000001,-32.13899921800067,0.713999435846158,187009.07672
MSFT,0,25,70,87.00907672000001,-32.13899921800067,0.713999435846158,187009.07672
MSFT,0,30,40,87.00907672000001,-32.13899921800067,0.713999435846158,187009.07672
MSFT,0,30,50,87.00907672000001,-32.13899921800067,0.713999435846158,187009.07672
MSFT,0,30,60,87.00907672000001,-32.13899921800067,0.713999435846158,187009.07672
MSFT,0,30,70,87.00907672000001,-32.13899921800067,0.713999435846158,187009.07672
MSFT,5,15,40,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
MSFT,5,15,50,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
MSFT,5,15,60,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
MSFT,5,15,70,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
MSFT,5,20,40,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
MSFT,5,20,50,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
MSFT,5,20,60,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
MSFT,5,20,70,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
MSFT,5,25,40,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
MSFT,5,25,50,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
MSFT,5,25,60,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
MSFT,5,25,70,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
MSFT,5,30,40,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
MSFT,5,30,50,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
MSFT,5,30,60,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
MSFT,5,30,70,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
MSFT,10,15,40,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
MSFT,10,15,50,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
MSFT,10,15,60,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
MSFT,10,15,70,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
MSFT,10,20,40,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
MSFT,10,20,50,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
MSFT,10,20,60,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
MSFT,10,20,70,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
MSFT,10,25,40,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
MSFT,10,25,50,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
MSFT,10,25,60,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
MSFT,10,25,70,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
MSFT,10,30,40,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
MSFT,10,30,50,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
MSFT,10,30,60,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
MSFT,10,30,70,81.8965589,-31.94094329788114,0.6914255944111022,181896.5589
