window,train_period,test_period,train_sharpe,train_return,test_return,test_sharpe,test_max_dd,test_win_rate,test_trades,is_profitable,buy,and,or
Window1,2012-2015,2016,1.5168038576093041,208.65714101999998,2.8324917599999897,0.31602404135385564,-11.317012506875896,1.0,1,True,10.0,15.0,50.0
Window2,2013-2016,2017,1.308312663045907,226.40323639999997,16.534326339999986,1.4373064940373916,-5.3431761740511305,1.0,3,True,10.0,10.0,50.0
Window3,2014-2017,2018,1.3046825441986543,161.79539094,-14.440479999999997,-0.45969753316077955,-36.24638573804027,0.0,1,False,0.0,20.0,70.0
Window4,2015-2018,2019,0.5812736470752347,49.70003140000001,21.215501839999998,1.289332645411041,-13.270848495283676,1.0,1,True,10.0,10.0,70.0
Window5,2016-2019,2020,0.6928174323435119,61.74778754000002,31.221203040000052,1.2077513306319487,-11.376492089723637,1.0,2,True,10.0,10.0,50.0
