symbol,buy,and,or,total_return,max_drawdown,sharpe_ratio,final_value
AAPL,-10,15,35,56.000697840000015,-28.95523509389154,0.5479236374849449,156000.69784
AAPL,-10,15,40,56.000697840000015,-28.95523509389154,0.5479236374849449,156000.69784
AAPL,-10,15,45,56.000697840000015,-28.95523509389154,0.5479236374849449,156000.69784
AAPL,-10,15,50,56.000697840000015,-28.95523509389154,0.5479236374849449,156000.69784
AAPL,-10,20,35,56.000697840000015,-28.95523509389154,0.5479236374849449,156000.69784
AAPL,-10,20,40,56.000697840000015,-28.95523509389154,0.5479236374849449,156000.69784
AAPL,-10,20,45,56.000697840000015,-28.95523509389154,0.5479236374849449,156000.69784
AAPL,-10,20,50,56.000697840000015,-28.95523509389154,0.5479236374849449,156000.69784
AAPL,-10,25,35,56.000697840000015,-28.95523509389154,0.5479236374849449,156000.69784
AAPL,-10,25,40,56.000697840000015,-28.95523509389154,0.5479236374849449,156000.69784
AAPL,-10,25,45,56.000697840000015,-28.95523509389154,0.5479236374849449,156000.69784
AAPL,-10,25,50,56.000697840000015,-28.95523509389154,0.5479236374849449,156000.69784
AAPL,-10,30,35,56.000697840000015,-28.95523509389154,0.5479236374849449,156000.69784
AAPL,-10,30,40,56.000697840000015,-28.95523509389154,0.5479236374849449,156000.69784
AAPL,-10,30,45,56.000697840000015,-28.95523509389154,0.5479236374849449,156000.69784
AAPL,-10,30,50,56.000697840000015,-28.95523509389154,0.5479236374849449,156000.69784
AAPL,-5,15,35,93.20946492000003,-29.806580222546014,0.7151016158238679,193209.46492000003
AAPL,-5,15,40,93.20946492000003,-29.806580222546014,0.7151016158238679,193209.46492000003
AAPL,-5,15,45,93.20946492000003,-29.806580222546014,0.7151016158238679,193209.46492000003
AAPL,-5,15,50,93.20946492000003,-29.806580222546014,0.7151016158238679,193209.46492000003
AAPL,-5,20,35,93.20946492000003,-29.806580222546014,0.7151016158238679,193209.46492000003
AAPL,-5,20,40,93.20946492000003,-29.806580222546014,0.7151016158238679,193209.46492000003
AAPL,-5,20,45,93.20946492000003,-29.806580222546014,0.7151016158238679,193209.46492000003
AAPL,-5,20,50,93.20946492000003,-29.806580222546014,0.7151016158238679,193209.46492000003
AAPL,-5,25,35,93.20946492000003,-29.806580222546014,0.7151016158238679,193209.46492000003
AAPL,-5,25,40,93.20946492000003,-29.806580222546014,0.7151016158238679,193209.46492000003
AAPL,-5,25,45,93.20946492000003,-29.806580222546014,0.7151016158238679,193209.46492000003
AAPL,-5,25,50,93.20946492000003,-29.806580222546014,0.7151016158238679,193209.46492000003
AAPL,-5,30,35,93.20946492000003,-29.806580222546014,0.7151016158238679,193209.46492000003
