symbol,buy,and,or,total_return,max_drawdown,sharpe_ratio,final_value
META,-10,15,35,8.183779860000024,-60.17326630831546,0.19883937676608518,108183.77986000002
META,-10,15,40,10.635750180000002,-60.17326630831546,0.2164054071008557,110635.75018
META,-10,15,45,105.90214380000005,-60.17326630831546,0.6505126016898823,205902.14380000005
META,-10,15,50,105.90214380000005,-60.17326630831546,0.6505126016898823,205902.14380000005
META,-10,20,35,-4.423736819999991,-60.17326630831546,0.10662151012231498,95576.26318000001
META,-10,20,40,-2.273615279999969,-60.17326630831546,0.12382132119173535,97726.38472000003
META,-10,20,45,82.08058140000003,-60.17326630831546,0.5537442324766704,182080.58140000002
META,-10,20,50,82.08058140000003,-60.17326630831546,0.5537442324766704,182080.58140000002
META,-10,25,35,-4.423736819999991,-60.17326630831546,0.10662151012231498,95576.26318000001
META,-10,25,40,-2.273615279999969,-60.17326630831546,0.12382132119173535,97726.38472000003
META,-10,25,45,82.08058140000003,-60.17326630831546,0.5537442324766704,182080.58140000002
META,-10,25,50,82.08058140000003,-60.17326630831546,0.5537442324766704,182080.58140000002
META,-10,30,35,-4.423736819999991,-60.17326630831546,0.10662151012231498,95576.26318000001
META,-10,30,40,-2.273615279999969,-60.17326630831546,0.12382132119173535,97726.38472000003
META,-10,30,45,82.08058140000003,-60.17326630831546,0.5537442324766704,182080.58140000002
META,-10,30,50,82.08058140000003,-60.17326630831546,0.5537442324766704,182080.58140000002
META,-5,15,35,6.623830560000002,-59.825029862466664,0.1879771649919654,106623.83056
META,-5,15,40,9.031742059999988,-59.825029862466664,0.20539428947669316,109031.74205999999
META,-5,15,45,101.85268228000001,-59.825029862466664,0.6356851947067391,201852.68228
META,-5,15,50,101.85268228000001,-59.825029862466664,0.6356851947067391,201852.68228
META,-5,20,35,-5.3115341599999955,-59.825029862466664,0.10041007779993971,94688.46584
META,-5,20,40,-3.1928763000000036,-59.825029862466664,0.11745466704253224,96807.1237
META,-5,20,45,77.7093921,-59.825029862466664,0.5378554362660766,177709.3921
META,-5,20,50,77.7093921,-59.825029862466664,0.5378554362660766,177709.3921
META,-5,25,35,-5.3115341599999955,-59.825029862466664,0.10041007779993971,94688.46584
META,-5,25,40,-3.1928763000000036,-59.825029862466664,0.11745466704253224,96807.1237
META,-5,25,45,77.7093921,-59.825029862466664,0.5378554362660766,177709.3921
META,-5,25,50,77.7093921,-59.825029862466664,0.5378554362660766,177709.3921
META,-5,30,35,-5.3115341599999955,-59.825029862466664,0.10041007779993971,94688.46584
META,-5,30,40,-3.1928763000000036,-59.825029862466664,0.11745466704253224,96807.1237
META,-5,30,45,77.7093921,-59.825029862466664,0.5378554362660766,177709.3921
META,-5,30,50,77.7093921,-59.825029862466664,0.5378554362660766,177709.3921
META,0,15,35,58.29453288000002,-64.70828396222454,0.46549260560719563,158294.53288
META,0,15,40,61.98891078000004,-64.70828396222454,0.48052275532168254,161988.91078000003
META,0,15,45,107.50733546,-64.70828396222454,0.6314925414149165,207507.33546
META,0,15,50,107.50733546,-64.70828396222454,0.6314925414149165,207507.33546
META,0,20,35,58.46968056,-64.70828396222454,0.46091317655819053,158469.68056
META,0,20,40,62.10010866000003,-64.70828396222454,0.47519834699702773,162100.10866000003
META,0,20,45,107.99540910000005,-64.70828396222454,0.6223637521228642,207995.40910000005
META,0,20,50,107.99540910000005,-64.70828396222454,0.6223637521228642,207995.40910000005
META,0,25,35,58.46968056,-64.70828396222454,0.46091317655819053,158469.68056
META,0,25,40,62.10010866000003,-64.70828396222454,0.47519834699702773,162100.10866000003
META,0,25,45,107.99540910000005,-64.70828396222454,0.6223637521228642,207995.40910000005
META,0,25,50,107.99540910000005,-64.70828396222454,0.6223637521228642,207995.40910000005
META,0,30,35,58.46968056,-64.70828396222454,0.46091317655819053,158469.68056
META,0,30,40,62.10010866000003,-64.70828396222454,0.47519834699702773,162100.10866000003
META,0,30,45,107.99540910000005,-64.70828396222454,0.6223637521228642,207995.40910000005
META,0,30,50,107.99540910000005,-64.70828396222454,0.6223637521228642,207995.40910000005
META,5,15,35,53.993914160000045,-64.70828396222454,0.4460525049339193,153993.91416000004
META,5,15,40,57.44427465999999,-64.70828396222454,0.46049267256430376,157444.27466
META,5,15,45,104.20739110000004,-64.70828396222454,0.6204107214322396,204207.39110000004
META,5,15,50,104.20739110000004,-64.70828396222454,0.6204107214322396,204207.39110000004
META,5,20,35,56.48681802000001,-64.70828396222454,0.45233255919254595,156486.81802
META,5,20,40,60.096154020000014,-64.70828396222454,0.46664456896497725,160096.15402000002
META,5,20,45,107.99540910000005,-64.70828396222454,0.6223637521228642,207995.40910000005
META,5,20,50,107.99540910000005,-64.70828396222454,0.6223637521228642,207995.40910000005
META,5,25,35,56.48681802000001,-64.70828396222454,0.45233255919254595,156486.81802
META,5,25,40,60.096154020000014,-64.70828396222454,0.46664456896497725,160096.15402000002
META,5,25,45,107.99540910000005,-64.70828396222454,0.6223637521228642,207995.40910000005
META,5,25,50,107.99540910000005,-64.70828396222454,0.6223637521228642,207995.40910000005
META,5,30,35,56.48681802000001,-64.70828396222454,0.45233255919254595,156486.81802
META,5,30,40,60.096154020000014,-64.70828396222454,0.46664456896497725,160096.15402000002
META,5,30,45,107.99540910000005,-64.70828396222454,0.6223637521228642,207995.40910000005
META,5,30,50,107.99540910000005,-64.70828396222454,0.6223637521228642,207995.40910000005
META,10,15,35,47.84003484000004,-64.70828396222454,0.41819668619511297,147840.03484000004
META,10,15,40,51.07677896000003,-64.70828396222454,0.4321856616278384,151076.77896000003
