window,train_period,test_period,train_sharpe,train_return,test_return,test_sharpe,test_max_dd,test_win_rate,test_trades,is_profitable,buy,and,or
Window1,2017-2020,2021,1.1460168440761496,119.24939319999999,0.0,0.0,0.0,0.0,0,False,-5.0,10.0,70.0
Window2,2018-2021,2022,1.508687895253339,219.4010884,-25.54679861999999,-1.0714460005670488,-33.909279600700096,0.0,1,False,-5.0,10.0,40.0
Window3,2019-2022,2023,0.8950214898120447,101.85301776000006,0.0,0.0,0.0,0.0,0,False,-5.0,10.0,50.0
Window4,2020-2023,2024,0.9090311665512256,127.45214016000001,10.31877720000001,0.8509797254705954,-10.721095799697732,1.0,1,True,-5.0,15.0,40.0
Window5,2021-2024,2025,0.6213665062139416,56.88272970000002,71.6613787,2.7183612873194973,-12.190810968687932,1.0,1,True,10.0,10.0,70.0
