date,total_value,returns
2018-11-19 00:00:00+00:00,97446.59543999999,-0.013430169996029084
2018-11-20 00:00:00+00:00,97375.11544,-0.0007335299881667812
2018-11-21 00:00:00+00:00,97202.53544,-0.0017723213905335156
2018-11-23 00:00:00+00:00,96757.42543999999,-0.004579201540218736
2018-11-26 00:00:00+00:00,97749.90543999999,0.010257403971702717
2018-11-27 00:00:00+00:00,97674.45543999999,-0.0007718677543510077
2018-11-28 00:00:00+00:00,98557.35544,0.009039210876812698
2018-11-29 00:00:00+00:00,98345.44544,-0.002150118568562953
2018-11-30 00:00:00+00:00,98901.27544,0.005651812318437255
2018-12-03 00:00:00+00:00,99461.24544,0.005661908782356617
2018-12-04 00:00:00+00:00,98247.92543999999,-0.012198922249892163
2018-12-06 00:00:00+00:00,98498.84544,0.00255394705665557
2018-12-07 00:00:00+00:00,97544.05544,-0.00969341311296501
2018-12-10 00:00:00+00:00,97926.58544000001,0.003921612632102445
2018-12-11 00:00:00+00:00,97896.75544,-0.00030461595149045007
2018-12-12 00:00:00+00:00,98074.84544,0.0018191614134663858
2018-12-13 00:00:00+00:00,98288.06543999999,0.002174053897749273
2018-12-14 00:00:00+00:00,97649.59544,-0.006495905653873479
2018-12-17 00:00:00+00:00,96905.05544,-0.007624609161412055
2018-12-18 00:00:00+00:00,97061.48544000002,0.0016142604664921567
2018-12-19 00:00:00+00:00,96505.00544,-0.0057332730637429385
2018-12-20 00:00:00+00:00,95866.12544,-0.006620174747279828
2018-12-21 00:00:00+00:00,94642.07392,-0.012768342460717341
2018-12-24 00:00:00+00:00,93250.35392,-0.014705087730604971
2018-12-26 00:00:00+00:00,96074.67392,0.03028749898818628
2018-12-27 00:00:00+00:00,95979.11392,-0.0009946429803089352
2018-12-28 00:00:00+00:00,96168.29392,0.0019710538290411694
2018-12-31 00:00:00+00:00,96365.24392,0.002047972278304444
2019-01-02 00:00:00+00:00,96092.33391999999,-0.0028320376610737608
2019-01-03 00:00:00+00:00,94342.02391999999,-0.018214876552558157
2019-01-04 00:00:00+00:00,96462.94391999999,0.022481179774121562
2019-01-07 00:00:00+00:00,97034.03391999999,0.005920304489914985
2019-01-08 00:00:00+00:00,97206.32392,0.0017755625839697142
2019-01-09 00:00:00+00:00,97607.03392,0.00412226266605642
2019-01-10 00:00:00+00:00,97679.31392,0.0007405204020360934
2019-01-11 00:00:00+00:00,97509.31391999999,-0.001740388964435624
2019-01-14 00:00:00+00:00,97011.06391999999,-0.005109768287455907
2019-01-15 00:00:00+00:00,98165.77392,0.011902869150597573
2019-01-16 00:00:00+00:00,98286.80391999999,0.001232914438168864
2019-01-17 00:00:00+00:00,98667.22392,0.003870509415583978
2019-01-18 00:00:00+00:00,98437.81391999999,-0.002325088219630289
2019-01-22 00:00:00+00:00,97384.37322000001,-0.010701585681861081
2019-01-23 00:00:00+00:00,97658.89322,0.002818932760185522
2019-01-24 00:00:00+00:00,97853.70322000001,0.001994800407589592
2019-01-25 00:00:00+00:00,98393.02322,0.005511492996718381
2019-01-28 00:00:00+00:00,96964.13322,-0.014522269498774332
2019-01-29 00:00:00+00:00,96216.34322,-0.007712026861554699
2019-01-30 00:00:00+00:00,97537.72322,0.013733425692334267
2019-01-31 00:00:00+00:00,97770.26322000001,0.00238410321999738
2019-02-01 00:00:00+00:00,97438.77322,-0.0033904992078633844
2019-02-04 00:00:00+00:00,98468.20322000001,0.010564890812774674
2019-02-05 00:00:00+00:00,98932.24322,0.004712587259901868
2019-02-06 00:00:00+00:00,98494.51322000001,-0.004424543361728817
2019-02-07 00:00:00+00:00,97906.19322,-0.005973124601224455
2019-02-08 00:00:00+00:00,97938.32322,0.00032817127235063026
2019-02-11 00:00:00+00:00,97788.40322000001,-0.0015307593092361849
2019-02-12 00:00:00+00:00,98572.12322000001,0.008014447257481239
2019-02-13 00:00:00+00:00,98614.37322000001,0.0004286201678511681
2019-02-14 00:00:00+00:00,98704.54322,0.0009143697521540872
2019-02-15 00:00:00+00:00,98916.24322,0.0021447847595843506
2019-02-19 00:00:00+00:00,98984.41321999999,0.0006891689148400548
2019-02-20 00:00:00+00:00,98810.57321999999,-0.0017562361016741912
2019-02-21 00:00:00+00:00,98898.72321999999,0.0008921110072273031
2019-02-22 00:00:00+00:00,99480.32322,0.00588076348272204
2019-02-25 00:00:00+00:00,99607.45322000001,0.0012779411634886717
2019-02-26 00:00:00+00:00,99742.07322,0.0013515052904993219
2019-02-27 00:00:00+00:00,99671.41322000002,-0.0007084272235261535
2019-02-28 00:00:00+00:00,99618.63322,-0.0005295399984297511
2019-03-01 00:00:00+00:00,100068.93322,0.004520238688735523
2019-03-04 00:00:00+00:00,100107.82322,0.00038863210337725107
2019-03-05 00:00:00+00:00,100175.87322000001,0.0006797670532747713
2019-03-06 00:00:00+00:00,99961.71322,-0.0021378401117569945
2019-03-07 00:00:00+00:00,99420.24322,-0.0054167739083094135
2019-03-08 00:00:00+00:00,99495.62322,0.0007581956909237242
2019-03-11 00:00:00+00:00,100722.90322,0.012335014951223577
2019-03-12 00:00:00+00:00,101152.29321999999,0.004263082042642585
2019-03-13 00:00:00+00:00,101569.01322,0.004119728646128307
2019-03-14 00:00:00+00:00,101431.63321999999,-0.0013525778743408434
2019-03-15 00:00:00+00:00,101836.24322,0.003988992261639401
2019-03-18 00:00:00+00:00,102098.79321999999,0.002578158735027092
2019-03-19 00:00:00+00:00,102489.28322,0.003824628946970776
2019-03-20 00:00:00+00:00,102736.26322000001,0.0024098129310734517
2019-03-21 00:00:00+00:00,103789.53322000001,0.010252173546009935
2019-03-22 00:00:00+00:00,102596.02322,-0.01149932910354412
2019-03-25 00:00:00+00:00,102401.05321999999,-0.0019003660559233637
2019-03-26 00:00:00+00:00,102433.78322,0.00031962561878828843
2019-03-27 00:00:00+00:00,102109.57321999999,-0.0031650690798337155
2019-03-28 00:00:00+00:00,102101.85321999999,-7.560505598591671e-05
2019-03-29 00:00:00+00:00,102440.80322,0.003319724268566082
2019-04-01 00:00:00+00:00,103014.61322,0.005601381304749076
2019-04-02 00:00:00+00:00,103200.41321999999,0.001803627603815583
2019-04-03 00:00:00+00:00,103620.58322,0.004071398426519046
2019-04-04 00:00:00+00:00,103606.23322,-0.000138485999152671
2019-04-05 00:00:00+00:00,103713.44322000002,0.0010347833008499396
2019-04-08 00:00:00+00:00,103766.40322,0.0005106377568395715
2019-04-09 00:00:00+00:00,103490.37322,-0.002660109548316636
2019-04-10 00:00:00+00:00,103814.30321999999,0.0031300495874275747
2019-04-11 00:00:00+00:00,103832.73322,0.00017752852380037432
2019-04-12 00:00:00+00:00,104039.59322000001,0.001992242653978016
2019-04-15 00:00:00+00:00,103924.47322,-0.00110650182720895
2019-04-16 00:00:00+00:00,104066.26322,0.001364356206067452
2019-04-17 00:00:00+00:00,104365.44322,0.00287489903781335
2019-04-18 00:00:00+00:00,104646.39322000001,0.002691983010197907
2019-04-22 00:00:00+00:00,104943.46322,0.0028387982696684855
2019-04-23 00:00:00+00:00,105574.82321999999,0.006016191772482582
2019-04-24 00:00:00+00:00,105382.53322000001,-0.0018213622730798296
2019-04-25 00:00:00+00:00,106009.47322,0.0059491832360032415
2019-04-26 00:00:00+00:00,105929.37322,-0.0007555928500255771
2019-04-29 00:00:00+00:00,106177.51322,0.0023425041842233263
2019-04-30 00:00:00+00:00,105177.80322,-0.009415458788609943
2019-05-01 00:00:00+00:00,104543.36322,-0.006032071222032864
2019-05-02 00:00:00+00:00,104296.66098,-0.0023598077620751168
2019-05-03 00:00:00+00:00,104816.25098,0.004981846927003986
2019-05-06 00:00:00+00:00,104512.83098,-0.0028947801239131987
2019-05-07 00:00:00+00:00,103710.00098,-0.007681640545682211
2019-05-08 00:00:00+00:00,103696.69708,-0.00012827981751306616
2019-05-09 00:00:00+00:00,103655.88708000001,-0.00039355158986886796
2019-05-10 00:00:00+00:00,103880.28708,0.00216485533355959
