buy_threshold,and_sell_threshold,or_threshold,total_return,annualized_return,sharpe_ratio,max_drawdown,total_trades,win_rate
-10,5,45,115.93333065845961,16.715981607771102,1.1390376883115203,-17.286790362167988,4,100.0
-10,5,25,115.93333065845961,16.715981607771102,1.1390376883115203,-17.286790362167988,4,100.0
-10,5,50,115.93333065845961,16.715981607771102,1.1390376883115203,-17.286790362167988,4,100.0
-10,5,35,115.93333065845961,16.715981607771102,1.1390376883115203,-17.286790362167988,4,100.0
-10,5,40,115.93333065845961,16.715981607771102,1.1390376883115203,-17.286790362167988,4,100.0
-10,5,30,115.93333065845961,16.715981607771102,1.1390376883115203,-17.286790362167988,4,100.0
-10,10,25,108.32519800913963,15.878359489130279,0.9962263978520816,-23.554738009303456,3,100.0
-10,10,30,108.32519800913963,15.878359489130279,0.9962263978520816,-23.554738009303456,3,100.0
-10,10,35,108.32519800913963,15.878359489130279,0.9962263978520816,-23.554738009303456,3,100.0
-10,10,40,108.32519800913963,15.878359489130279,0.9962263978520816,-23.554738009303456,3,100.0
-10,10,50,108.32519800913963,15.878359489130279,0.9962263978520816,-23.554738009303456,3,100.0
-10,10,45,108.32519800913963,15.878359489130279,0.9962263978520816,-23.554738009303456,3,100.0
-5,5,50,127.54162814172037,17.94965716809651,0.9775657944177304,-23.419265237855175,6,83.33333333333334
-5,5,45,127.54162814172037,17.94965716809651,0.9775657944177304,-23.419265237855175,6,83.33333333333334
-5,5,40,127.54162814172037,17.94965716809651,0.9775657944177304,-23.419265237855175,6,83.33333333333334
-5,5,35,127.54162814172037,17.94965716809651,0.9775657944177304,-23.419265237855175,6,83.33333333333334
-5,5,30,127.54162814172037,17.94965716809651,0.9775657944177304,-23.419265237855175,6,83.33333333333334
-5,5,25,127.54162814172037,17.94965716809651,0.9775657944177304,-23.419265237855175,6,83.33333333333334
-5,10,45,118.76615246565984,17.021841014850803,0.8920370538411042,-23.180143233389252,4,100.0
-5,10,40,118.76615246565984,17.021841014850803,0.8920370538411042,-23.180143233389252,4,100.0
-5,10,35,118.76615246565984,17.021841014850803,0.8920370538411042,-23.180143233389252,4,100.0
-5,10,30,118.76615246565984,17.021841014850803,0.8920370538411042,-23.180143233389252,4,100.0
-5,10,25,118.76615246565984,17.021841014850803,0.8920370538411042,-23.180143233389252,4,100.0
-5,10,50,118.76615246565984,17.021841014850803,0.8920370538411042,-23.180143233389252,4,100.0
-15,15,40,55.332655123480066,9.245851424289754,0.865450119190233,-14.352827114381963,1,100.0
-15,15,25,55.332655123480066,9.245851424289754,0.865450119190233,-14.352827114381963,1,100.0
-15,15,30,55.332655123480066,9.245851424289754,0.865450119190233,-14.352827114381963,1,100.0
-15,15,35,55.332655123480066,9.245851424289754,0.865450119190233,-14.352827114381963,1,100.0
-15,15,50,55.332655123480066,9.245851424289754,0.865450119190233,-14.352827114381963,1,100.0
-15,15,45,55.332655123480066,9.245851424289754,0.865450119190233,-14.352827114381963,1,100.0
-10,15,30,88.98417142309971,13.633228405087937,0.8541070738943656,-23.554738009303456,2,100.0
-10,15,25,88.98417142309971,13.633228405087937,0.8541070738943656,-23.554738009303456,2,100.0
-10,15,35,88.98417142309971,13.633228405087937,0.8541070738943656,-23.554738009303456,2,100.0
-10,15,40,88.98417142309971,13.633228405087937,0.8541070738943656,-23.554738009303456,2,100.0
-10,15,45,88.98417142309971,13.633228405087937,0.8541070738943656,-23.554738009303456,2,100.0
-10,15,50,88.98417142309971,13.633228405087937,0.8541070738943656,-23.554738009303456,2,100.0
-15,5,50,32.08406214832,5.746591681423663,0.8488437197359412,-9.802369409881209,1,100.0
-15,5,45,32.08406214832,5.746591681423663,0.8488437197359412,-9.802369409881209,1,100.0
-15,5,40,32.08406214832,5.746591681423663,0.8488437197359412,-9.802369409881209,1,100.0
-15,5,25,32.08406214832,5.746591681423663,0.8488437197359412,-9.802369409881209,1,100.0
-15,5,30,32.08406214832,5.746591681423663,0.8488437197359412,-9.802369409881209,1,100.0
-15,5,35,32.08406214832,5.746591681423663,0.8488437197359412,-9.802369409881209,1,100.0
-15,20,45,86.92386332157965,13.383384252598729,0.8198237853127939,-29.69859769601186,1,100.0
-15,20,40,86.92386332157965,13.383384252598729,0.8198237853127939,-29.69859769601186,1,100.0
-15,20,35,86.92386332157965,13.383384252598729,0.8198237853127939,-29.69859769601186,1,100.0
-15,20,30,86.92386332157965,13.383384252598729,0.8198237853127939,-29.69859769601186,1,100.0
-15,20,25,86.92386332157965,13.383384252598729,0.8198237853127939,-29.69859769601186,1,100.0
-15,20,50,86.92386332157965,13.383384252598729,0.8198237853127939,-29.69859769601186,1,100.0
-15,10,50,35.22758565813993,6.247199929575498,0.7848318856218661,-12.906816915638696,1,100.0
-15,10,25,35.22758565813993,6.247199929575498,0.7848318856218661,-12.906816915638696,1,100.0
-15,10,30,35.22758565813993,6.247199929575498,0.7848318856218661,-12.906816915638696,1,100.0
-15,10,35,35.22758565813993,6.247199929575498,0.7848318856218661,-12.906816915638696,1,100.0
-15,10,40,35.22758565813993,6.247199929575498,0.7848318856218661,-12.906816915638696,1,100.0
-15,10,45,35.22758565813993,6.247199929575498,0.7848318856218661,-12.906816915638696,1,100.0
-5,15,30,93.19998428694049,14.137751157447354,0.7337286566154662,-26.67617417807429,2,100.0
-5,15,50,93.19998428694049,14.137751157447354,0.7337286566154662,-26.67617417807429,2,100.0
-5,15,25,93.19998428694049,14.137751157447354,0.7337286566154662,-26.67617417807429,2,100.0
-5,15,45,93.19998428694049,14.137751157447354,0.7337286566154662,-26.67617417807429,2,100.0
