buy_threshold,and_sell_threshold,or_threshold,total_return,annualized_return,sharpe_ratio,max_drawdown,total_trades,win_rate
-30,20,60,339.4319121118002,34.61410955260844,1.4810058271999145,-17.67978790517068,1,100.0
-30,20,65,339.4319121118002,34.61410955260844,1.4810058271999145,-17.67978790517068,1,100.0
-30,20,55,339.4319121118002,34.61410955260844,1.4810058271999145,-17.67978790517068,1,100.0
-30,20,50,339.4319121118002,34.61410955260844,1.4810058271999145,-17.67978790517068,1,100.0
-30,25,60,512.7598777988209,43.90814899243169,1.4052168959295932,-33.20549436726784,1,100.0
-30,25,50,512.7598777988209,43.90814899243169,1.4052168959295932,-33.20549436726784,1,100.0
-30,25,55,512.7598777988209,43.90814899243169,1.4052168959295932,-33.20549436726784,1,100.0
-30,25,65,512.7598777988209,43.90814899243169,1.4052168959295932,-33.20549436726784,1,100.0
-30,15,55,183.74319723123995,23.295148605776884,1.3440698662318675,-10.323031127942642,1,100.0
-30,10,65,183.74319723123995,23.295148605776884,1.3440698662318675,-10.323031127942642,1,100.0
-30,10,60,183.74319723123995,23.295148605776884,1.3440698662318675,-10.323031127942642,1,100.0
-30,10,55,183.74319723123995,23.295148605776884,1.3440698662318675,-10.323031127942642,1,100.0
-30,10,50,183.74319723123995,23.295148605776884,1.3440698662318675,-10.323031127942642,1,100.0
-30,15,65,183.74319723123995,23.295148605776884,1.3440698662318675,-10.323031127942642,1,100.0
-30,5,65,183.74319723123995,23.295148605776884,1.3440698662318675,-10.323031127942642,1,100.0
-30,5,60,183.74319723123995,23.295148605776884,1.3440698662318675,-10.323031127942642,1,100.0
-30,5,55,183.74319723123995,23.295148605776884,1.3440698662318675,-10.323031127942642,1,100.0
-30,5,50,183.74319723123995,23.295148605776884,1.3440698662318675,-10.323031127942642,1,100.0
-30,15,60,183.74319723123995,23.295148605776884,1.3440698662318675,-10.323031127942642,1,100.0
-30,15,50,183.74319723123995,23.295148605776884,1.3440698662318675,-10.323031127942642,1,100.0
-30,15,45,113.66893625662011,16.469180505428827,1.1515764760718787,-10.323031127942642,1,100.0
-30,10,45,113.66893625662011,16.469180505428827,1.1515764760718787,-10.323031127942642,1,100.0
-30,25,45,113.66893625662011,16.469180505428827,1.1515764760718787,-10.323031127942642,1,100.0
-30,20,45,113.66893625662011,16.469180505428827,1.1515764760718787,-10.323031127942642,1,100.0
-30,5,45,113.66893625662011,16.469180505428827,1.1515764760718787,-10.323031127942642,1,100.0
-30,20,35,103.65832754596016,15.352383263842317,1.1055491930911907,-10.323031127942642,1,100.0
-30,25,35,103.65832754596016,15.352383263842317,1.1055491930911907,-10.323031127942642,1,100.0
-30,15,35,103.65832754596016,15.352383263842317,1.1055491930911907,-10.323031127942642,1,100.0
-30,10,35,103.65832754596016,15.352383263842317,1.1055491930911907,-10.323031127942642,1,100.0
-30,5,35,103.65832754596016,15.352383263842317,1.1055491930911907,-10.323031127942642,1,100.0
-30,20,30,97.2235763783201,14.611129600125716,1.0633486653189972,-10.323031127942642,1,100.0
-30,15,30,97.2235763783201,14.611129600125716,1.0633486653189972,-10.323031127942642,1,100.0
-30,10,30,97.2235763783201,14.611129600125716,1.0633486653189972,-10.323031127942642,1,100.0
-30,5,30,97.2235763783201,14.611129600125716,1.0633486653189972,-10.323031127942642,1,100.0
-30,25,30,97.2235763783201,14.611129600125716,1.0633486653189972,-10.323031127942642,1,100.0
-30,15,40,97.27734867220012,14.617403477563084,1.0497509179656748,-10.323031127942642,1,100.0
-30,20,40,97.27734867220012,14.617403477563084,1.0497509179656748,-10.323031127942642,1,100.0
-30,10,40,97.27734867220012,14.617403477563084,1.0497509179656748,-10.323031127942642,1,100.0
-30,5,40,97.27734867220012,14.617403477563084,1.0497509179656748,-10.323031127942642,1,100.0
-30,25,40,97.27734867220012,14.617403477563084,1.0497509179656748,-10.323031127942642,1,100.0
