buy_th,and_sell_th,or_sell_th,ret_2021,ret_2022,ret_2023,ret_2024,ret_2025,sharpe_2021,sharpe_2022,sharpe_2023,sharpe_2024,sharpe_2025,dd_2021,dd_2022,dd_2023,dd_2024,dd_2025,trades_2021,trades_2022,trades_2023,trades_2024,trades_2025,cumulative,avg_return,avg_sharpe,max_drawdown,positive_years
0,5,40,38.03774721354998,-9.12146653665996,46.76535873759173,34.72823090016994,11.900539444679946,1.951796540692778,-0.23202200763585565,2.491475780300557,1.9361450576062753,0.5968900055534051,-9.400330691504536,-21.422296964613626,-10.169965515025066,-9.947854429494368,-22.377521137253378,1,4,2,2,1,177.57063618333302,24.46208195186633,1.348857075303432,-22.377521137253378,4
0,5,20,38.03774721354998,-9.12146653665996,46.76535873759173,34.72823090016994,11.900539444679946,1.951796540692778,-0.23202200763585565,2.491475780300557,1.9361450576062753,0.5968900055534051,-9.400330691504536,-21.422296964613626,-10.169965515025066,-9.947854429494368,-22.377521137253378,1,4,2,2,1,177.57063618333302,24.46208195186633,1.348857075303432,-22.377521137253378,4
0,5,25,38.03774721354998,-9.12146653665996,46.76535873759173,34.72823090016994,11.900539444679946,1.951796540692778,-0.23202200763585565,2.491475780300557,1.9361450576062753,0.5968900055534051,-9.400330691504536,-21.422296964613626,-10.169965515025066,-9.947854429494368,-22.377521137253378,1,4,2,2,1,177.57063618333302,24.46208195186633,1.348857075303432,-22.377521137253378,4
0,5,30,38.03774721354998,-9.12146653665996,46.76535873759173,34.72823090016994,11.900539444679946,1.951796540692778,-0.23202200763585565,2.491475780300557,1.9361450576062753,0.5968900055534051,-9.400330691504536,-21.422296964613626,-10.169965515025066,-9.947854429494368,-22.377521137253378,1,4,2,2,1,177.57063618333302,24.46208195186633,1.348857075303432,-22.377521137253378,4
0,5,35,38.03774721354998,-9.12146653665996,46.76535873759173,34.72823090016994,11.900539444679946,1.951796540692778,-0.23202200763585565,2.491475780300557,1.9361450576062753,0.5968900055534051,-9.400330691504536,-21.422296964613626,-10.169965515025066,-9.947854429494368,-22.377521137253378,1,4,2,2,1,177.57063618333302,24.46208195186633,1.348857075303432,-22.377521137253378,4
0,20,40,38.03774721354998,-16.930954487349915,43.175986770235376,38.27062423200012,12.084768364139965,1.951796540692778,-0.5374777619651935,2.2476984498535653,1.9656911222777842,0.6039690345630018,-9.400330691504536,-24.021092534586778,-12.986313633200924,-9.947854429494368,-22.377521137253378,1,1,1,1,1,154.43906464413965,22.927634418515105,1.246335477084387,-24.021092534586778,4
0,20,35,38.03774721354998,-16.930954487349915,43.175986770235376,38.27062423200012,12.084768364139965,1.951796540692778,-0.5374777619651935,2.2476984498535653,1.9656911222777842,0.6039690345630018,-9.400330691504536,-24.021092534586778,-12.986313633200924,-9.947854429494368,-22.377521137253378,1,1,1,1,1,154.43906464413965,22.927634418515105,1.246335477084387,-24.021092534586778,4
0,20,30,38.03774721354998,-16.930954487349915,43.175986770235376,38.27062423200012,12.084768364139965,1.951796540692778,-0.5374777619651935,2.2476984498535653,1.9656911222777842,0.6039690345630018,-9.400330691504536,-24.021092534586778,-12.986313633200924,-9.947854429494368,-22.377521137253378,1,1,1,1,1,154.43906464413965,22.927634418515105,1.246335477084387,-24.021092534586778,4
0,20,25,38.03774721354998,-16.930954487349915,43.175986770235376,38.27062423200012,12.084768364139965,1.951796540692778,-0.5374777619651935,2.2476984498535653,1.9656911222777842,0.6039690345630018,-9.400330691504536,-24.021092534586778,-12.986313633200924,-9.947854429494368,-22.377521137253378,1,1,1,1,1,154.43906464413965,22.927634418515105,1.246335477084387,-24.021092534586778,4
0,20,20,38.03774721354998,-16.930954487349915,43.175986770235376,38.27062423200012,12.084768364139965,1.951796540692778,-0.5374777619651935,2.2476984498535653,1.9656911222777842,0.6039690345630018,-9.400330691504536,-24.021092534586778,-12.986313633200924,-9.947854429494368,-22.377521137253378,1,1,1,1,1,154.43906464413965,22.927634418515105,1.246335477084387,-24.021092534586778,4
0,15,40,38.03774721354998,-16.930954487349915,43.175986770235376,38.27062423200012,12.084768364139965,1.951796540692778,-0.5374777619651935,2.2476984498535653,1.9656911222777842,0.6039690345630018,-9.400330691504536,-24.021092534586778,-12.986313633200924,-9.947854429494368,-22.377521137253378,1,1,1,1,1,154.43906464413965,22.927634418515105,1.246335477084387,-24.021092534586778,4
0,15,35,38.03774721354998,-16.930954487349915,43.175986770235376,38.27062423200012,12.084768364139965,1.951796540692778,-0.5374777619651935,2.2476984498535653,1.9656911222777842,0.6039690345630018,-9.400330691504536,-24.021092534586778,-12.986313633200924,-9.947854429494368,-22.377521137253378,1,1,1,1,1,154.43906464413965,22.927634418515105,1.246335477084387,-24.021092534586778,4
0,15,30,38.03774721354998,-16.930954487349915,43.175986770235376,38.27062423200012,12.084768364139965,1.951796540692778,-0.5374777619651935,2.2476984498535653,1.9656911222777842,0.6039690345630018,-9.400330691504536,-24.021092534586778,-12.986313633200924,-9.947854429494368,-22.377521137253378,1,1,1,1,1,154.43906464413965,22.927634418515105,1.246335477084387,-24.021092534586778,4
0,15,25,38.03774721354998,-16.930954487349915,43.175986770235376,38.27062423200012,12.084768364139965,1.951796540692778,-0.5374777619651935,2.2476984498535653,1.9656911222777842,0.6039690345630018,-9.400330691504536,-24.021092534586778,-12.986313633200924,-9.947854429494368,-22.377521137253378,1,1,1,1,1,154.43906464413965,22.927634418515105,1.246335477084387,-24.021092534586778,4
