buy_th,and_sell_th,or_sell_th,ret_2021,ret_2022,ret_2023,ret_2024,ret_2025,sharpe_2021,sharpe_2022,sharpe_2023,sharpe_2024,sharpe_2025,dd_2021,dd_2022,dd_2023,dd_2024,dd_2025,trades_2021,trades_2022,trades_2023,trades_2024,trades_2025,cumulative,avg_return,avg_sharpe,max_drawdown,positive_years
-5,20,35,21.02347627800021,-49.9723748975,146.93552514272002,21.333840780289968,5.029153336319858,0.9923717298494992,-1.3499360311293633,2.82834778635881,1.3876035272759446,0.3154117497550304,-16.77048654458055,-58.11994665987409,-11.837739869414532,-6.336489805962032,-21.13208953270409,1,1,1,1,1,90.52628250500365,28.86992412796601,0.8347597524219841,-58.11994665987409,4
-5,20,40,21.02347627800021,-49.9723748975,146.93552514272002,21.333840780289968,5.029153336319858,0.9923717298494992,-1.3499360311293633,2.82834778635881,1.3876035272759446,0.3154117497550304,-16.77048654458055,-58.11994665987409,-11.837739869414532,-6.336489805962032,-21.13208953270409,1,1,1,1,1,90.52628250500365,28.86992412796601,0.8347597524219841,-58.11994665987409,4
0,5,40,26.952906913379927,-51.39662497760992,119.24131160691785,13.88319563805014,21.011055941175982,1.1139614515716514,-1.4358609606295487,2.668636239149449,1.0209768242190305,0.8270929584342642,-16.928321744257705,-58.845534977609994,-9.906658669661233,-5.838228313369391,-28.37596965090855,1,1,2,2,2,86.43015677035274,25.93836902438279,0.8389613025489693,-58.845534977609994,4
0,5,35,26.952906913379927,-51.39662497760992,119.24131160691785,13.88319563805014,21.011055941175982,1.1139614515716514,-1.4358609606295487,2.668636239149449,1.0209768242190305,0.8270929584342642,-16.928321744257705,-58.845534977609994,-9.906658669661233,-5.838228313369391,-28.37596965090855,1,1,2,2,2,86.43015677035274,25.93836902438279,0.8389613025489693,-58.845534977609994,4
-5,10,40,21.02347627800021,-49.9723748975,111.43046072433407,21.333840780289968,17.71366662954992,0.9923717298494992,-1.3499360311293633,2.549517740415423,1.3876035272759446,0.7710304933945121,-16.77048654458055,-58.11994665987409,-11.837739869414532,-6.336489805962032,-18.004213878415953,1,1,1,1,2,82.83355307557144,24.30581390293483,0.8701174919612031,-58.11994665987409,4
-5,10,35,21.02347627800021,-49.9723748975,111.43046072433407,21.333840780289968,17.71366662954992,0.9923717298494992,-1.3499360311293633,2.549517740415423,1.3876035272759446,0.7710304933945121,-16.77048654458055,-58.11994665987409,-11.837739869414532,-6.336489805962032,-18.004213878415953,1,1,1,1,2,82.83355307557144,24.30581390293483,0.8701174919612031,-58.11994665987409,4
-5,0,40,27.862350314370275,-49.75359749521001,108.30851678830555,15.704834956129998,17.730483648339934,1.423950168390139,-1.2336722469729453,2.5378304399442935,1.2008404454272146,0.7779294751177133,-11.761790241897911,-59.869143878555256,-9.906658669661233,-6.0366271117075545,-18.004213878415953,3,2,1,1,2,82.30354681063815,23.970517642387147,0.9413756563812831,-59.869143878555256,4
-5,0,35,27.862350314370275,-49.75359749521001,108.30851678830555,15.704834956129998,17.730483648339934,1.423950168390139,-1.2336722469729453,2.5378304399442935,1.2008404454272146,0.7779294751177133,-11.761790241897911,-59.869143878555256,-9.906658669661233,-6.0366271117075545,-18.004213878415953,3,2,1,1,2,82.30354681063815,23.970517642387147,0.9413756563812831,-59.869143878555256,4
-5,5,35,21.02347627800021,-49.9723748975,108.30851678830555,17.260449054859972,17.71366662954992,0.9923717298494992,-1.3499360311293633,2.5378304399442935,1.3033870519247786,0.7710304933945121,-16.77048654458055,-58.11994665987409,-9.906658669661233,-5.881016767993994,-18.004213878415953,1,1,1,1,2,74.08645329404715,22.86674677064313,0.8509367367967441,-58.11994665987409,4
-5,5,40,21.02347627800021,-49.9723748975,108.30851678830555,17.260449054859972,17.71366662954992,0.9923717298494992,-1.3499360311293633,2.5378304399442935,1.3033870519247786,0.7710304933945121,-16.77048654458055,-58.11994665987409,-9.906658669661233,-5.881016767993994,-18.004213878415953,1,1,1,1,2,74.08645329404715,22.86674677064313,0.8509367367967441,-58.11994665987409,4
0,10,30,26.952906913379927,-51.39662497760992,82.39595879372924,17.99691251607014,21.011055941175982,1.1139614515716514,-1.4358609606295487,2.4750772745929526,1.1520917391987628,0.8270929584342642,-16.928321744257705,-58.845534977609994,-9.906658669661233,-6.292634669406626,-28.37596965090855,1,1,2,1,2,60.70151961709456,19.392041837349076,0.8264724926336164,-58.845534977609994,4
0,10,25,26.952906913379927,-51.39662497760992,74.49764220841999,17.99691251607014,21.011055941175982,1.1139614515716514,-1.4358609606295487,2.313629276770184,1.1520917391987628,0.8270929584342642,-16.928321744257705,-58.845534977609994,-9.906658669661233,-6.292634669406626,-28.37596965090855,1,1,2,1,2,53.74264023144153,17.812378520287222,0.7941828930690626,-58.845534977609994,4
0,10,20,26.952906913379927,-51.39662497760992,74.17222344953589,17.99691251607014,21.011055941175982,1.1139614515716514,-1.4358609606295487,2.35937386939365,1.1520917391987628,0.8270929584342642,-16.928321744257705,-58.845534977609994,-9.906658669661233,-6.292634669406626,-28.37596965090855,1,1,2,1,2,53.45592725046083,17.747294768510404,0.803331811593756,-58.845534977609994,4
0,0,30,38.29685861150986,-52.311658595319976,66.58425247817858,12.383876684400107,23.7367280888964,1.6081959478949075,-1.3449859054439177,2.152223691062729,0.9248130008988642,0.9253109877584419,-11.755049904531386,-61.61493859531998,-9.906658669661233,-6.1424121429747975,-27.302437609380547,5,2,2,2,4,52.77810349604343,17.738011453532994,0.8531115444342049,-61.61493859531998,4
0,0,25,38.29685861150986,-52.311658595319976,59.35560816035144,12.383876684400107,23.7367280888964,1.6081959478949075,-1.3449859054439177,1.9863854636358045,0.9248130008988642,0.9253109877584419,-11.755049904531386,-61.61493859531998,-9.906658669661233,-6.1424121429747975,-27.302437609380547,5,2,2,2,4,46.14855386397514,16.292282589967567,0.81994389894882,-61.61493859531998,4
0,0,20,38.29685861150986,-52.311658595319976,59.0673934163275,12.383876684400107,23.7367280888964,1.6081959478949075,-1.3449859054439177,2.0255725226494294,0.9248130008988642,0.9253109877584419,-11.755049904531386,-61.61493859531998,-9.906658669661233,-6.1424121429747975,-27.302437609380547,5,2,2,2,4,45.884225745701514,16.23463964116278,0.827781310751545,-61.61493859531998,4
