total_return,max_drawdown,sharpe_ratio,num_trades,win_rate,final_value,symbol
831.0189194600007,-60.33668981974974,1.3175819221845604,5,100.0,931018.9194600007,NVDA
217.45956480000012,-59.516832356921356,0.7665455581131903,4,75.0,317459.5648000001,TSLA
92.38941390000004,-29.79229592616301,0.7053061894696643,1,100.0,192389.41390000004,AAPL
60.09615402000005,-64.70828396222454,0.4655027706053281,2,50.0,160096.15402000005,META
138.758312,-37.19420851121137,0.8455220405614736,1,100.0,238758.312,GOOGL
81.8965589,-31.94094329788113,0.6896655307630734,1,100.0,181896.5589,MSFT
38.93693688,-46.458659390733075,0.3873622355045346,1,100.0,138936.93688,AMZN
