buy_th,and_sell_th,or_sell_th,ret_2021,ret_2022,ret_2023,ret_2024,ret_2025,sharpe_2021,sharpe_2022,sharpe_2023,sharpe_2024,sharpe_2025,dd_2021,dd_2022,dd_2023,dd_2024,dd_2025,trades_2021,trades_2022,trades_2023,trades_2024,trades_2025,cumulative,avg_return,avg_sharpe,max_drawdown,positive_years
0,5,20,15.23555349664003,-13.328029284600007,53.654476639735485,0.843535322230049,12.645101497446799,1.5461072943637368,-0.4008616463080803,2.258884610707767,0.13043498263168374,0.7479136786714948,-5.604097987424801,-22.934894265267967,-7.791561571500017,-8.762058119016661,-16.719057773275324,1,2,3,2,2,74.32944783472882,13.81012753429047,0.8564957840133204,-22.934894265267967,4
0,5,25,15.23555349664003,-13.328029284600007,53.654476639735485,0.843535322230049,12.645101497446799,1.5461072943637368,-0.4008616463080803,2.258884610707767,0.13043498263168374,0.7479136786714948,-5.604097987424801,-22.934894265267967,-7.791561571500017,-8.762058119016661,-16.719057773275324,1,2,3,2,2,74.32944783472882,13.81012753429047,0.8564957840133204,-22.934894265267967,4
0,5,30,15.23555349664003,-13.328029284600007,53.654476639735485,0.843535322230049,12.645101497446799,1.5461072943637368,-0.4008616463080803,2.258884610707767,0.13043498263168374,0.7479136786714948,-5.604097987424801,-22.934894265267967,-7.791561571500017,-8.762058119016661,-16.719057773275324,1,2,3,2,2,74.32944783472882,13.81012753429047,0.8564957840133204,-22.934894265267967,4
0,5,35,15.23555349664003,-13.328029284600007,53.654476639735485,0.843535322230049,12.645101497446799,1.5461072943637368,-0.4008616463080803,2.258884610707767,0.13043498263168374,0.7479136786714948,-5.604097987424801,-22.934894265267967,-7.791561571500017,-8.762058119016661,-16.719057773275324,1,2,3,2,2,74.32944783472882,13.81012753429047,0.8564957840133204,-22.934894265267967,4
0,5,40,15.23555349664003,-13.328029284600007,53.654476639735485,0.843535322230049,12.645101497446799,1.5461072943637368,-0.4008616463080803,2.258884610707767,0.13043498263168374,0.7479136786714948,-5.604097987424801,-22.934894265267967,-7.791561571500017,-8.762058119016661,-16.719057773275324,1,2,3,2,2,74.32944783472882,13.81012753429047,0.8564957840133204,-22.934894265267967,4
0,10,25,15.23555349664003,-16.74699909959988,49.34622381136911,3.2349479788098545,12.377297222160077,1.5461072943637368,-0.5508663750025745,2.105478993790111,0.3013616293349367,0.7052021842231573,-5.604097987424801,-25.87594286280836,-8.26919244839559,-12.70138588172514,-16.719057773275324,1,1,2,1,1,66.22102689332755,12.689404681875839,0.8214567453418734,-25.87594286280836,4
0,10,40,15.23555349664003,-16.74699909959988,49.34622381136911,3.2349479788098545,12.377297222160077,1.5461072943637368,-0.5508663750025745,2.105478993790111,0.3013616293349367,0.7052021842231573,-5.604097987424801,-25.87594286280836,-8.26919244839559,-12.70138588172514,-16.719057773275324,1,1,2,1,1,66.22102689332755,12.689404681875839,0.8214567453418734,-25.87594286280836,4
0,10,20,15.23555349664003,-16.74699909959988,49.34622381136911,3.2349479788098545,12.377297222160077,1.5461072943637368,-0.5508663750025745,2.105478993790111,0.3013616293349367,0.7052021842231573,-5.604097987424801,-25.87594286280836,-8.26919244839559,-12.70138588172514,-16.719057773275324,1,1,2,1,1,66.22102689332755,12.689404681875839,0.8214567453418734,-25.87594286280836,4
0,10,30,15.23555349664003,-16.74699909959988,49.34622381136911,3.2349479788098545,12.377297222160077,1.5461072943637368,-0.5508663750025745,2.105478993790111,0.3013616293349367,0.7052021842231573,-5.604097987424801,-25.87594286280836,-8.26919244839559,-12.70138588172514,-16.719057773275324,1,1,2,1,1,66.22102689332755,12.689404681875839,0.8214567453418734,-25.87594286280836,4
0,10,35,15.23555349664003,-16.74699909959988,49.34622381136911,3.2349479788098545,12.377297222160077,1.5461072943637368,-0.5508663750025745,2.105478993790111,0.3013616293349367,0.7052021842231573,-5.604097987424801,-25.87594286280836,-8.26919244839559,-12.70138588172514,-16.719057773275324,1,1,2,1,1,66.22102689332755,12.689404681875839,0.8214567453418734,-25.87594286280836,4
0,20,40,15.23555349664003,-16.74699909959988,45.51383831886415,3.2349479788098545,12.377297222160077,1.5461072943637368,-0.5508663750025745,1.9250695798290998,0.3013616293349367,0.7052021842231573,-5.604097987424801,-25.87594286280836,-11.281037426299246,-12.70138588172514,-16.719057773275324,1,1,1,1,1,61.9556157181521,11.922927583374848,0.7853748625496711,-25.87594286280836,4
0,15,20,15.23555349664003,-16.74699909959988,45.51383831886415,3.2349479788098545,12.377297222160077,1.5461072943637368,-0.5508663750025745,1.9250695798290998,0.3013616293349367,0.7052021842231573,-5.604097987424801,-25.87594286280836,-11.281037426299246,-12.70138588172514,-16.719057773275324,1,1,1,1,1,61.9556157181521,11.922927583374848,0.7853748625496711,-25.87594286280836,4
0,20,20,15.23555349664003,-16.74699909959988,45.51383831886415,3.2349479788098545,12.377297222160077,1.5461072943637368,-0.5508663750025745,1.9250695798290998,0.3013616293349367,0.7052021842231573,-5.604097987424801,-25.87594286280836,-11.281037426299246,-12.70138588172514,-16.719057773275324,1,1,1,1,1,61.9556157181521,11.922927583374848,0.7853748625496711,-25.87594286280836,4
0,15,25,15.23555349664003,-16.74699909959988,45.51383831886415,3.2349479788098545,12.377297222160077,1.5461072943637368,-0.5508663750025745,1.9250695798290998,0.3013616293349367,0.7052021842231573,-5.604097987424801,-25.87594286280836,-11.281037426299246,-12.70138588172514,-16.719057773275324,1,1,1,1,1,61.9556157181521,11.922927583374848,0.7853748625496711,-25.87594286280836,4
0,20,30,15.23555349664003,-16.74699909959988,45.51383831886415,3.2349479788098545,12.377297222160077,1.5461072943637368,-0.5508663750025745,1.9250695798290998,0.3013616293349367,0.7052021842231573,-5.604097987424801,-25.87594286280836,-11.281037426299246,-12.70138588172514,-16.719057773275324,1,1,1,1,1,61.9556157181521,11.922927583374848,0.7853748625496711,-25.87594286280836,4
0,20,25,15.23555349664003,-16.74699909959988,45.51383831886415,3.2349479788098545,12.377297222160077,1.5461072943637368,-0.5508663750025745,1.9250695798290998,0.3013616293349367,0.7052021842231573,-5.604097987424801,-25.87594286280836,-11.281037426299246,-12.70138588172514,-16.719057773275324,1,1,1,1,1,61.9556157181521,11.922927583374848,0.7853748625496711,-25.87594286280836,4
0,20,35,15.23555349664003,-16.74699909959988,45.51383831886415,3.2349479788098545,12.377297222160077,1.5461072943637368,-0.5508663750025745,1.9250695798290998,0.3013616293349367,0.7052021842231573,-5.604097987424801,-25.87594286280836,-11.281037426299246,-12.70138588172514,-16.719057773275324,1,1,1,1,1,61.9556157181521,11.922927583374848,0.7853748625496711,-25.87594286280836,4
0,15,40,15.23555349664003,-16.74699909959988,45.51383831886415,3.2349479788098545,12.377297222160077,1.5461072943637368,-0.5508663750025745,1.9250695798290998,0.3013616293349367,0.7052021842231573,-5.604097987424801,-25.87594286280836,-11.281037426299246,-12.70138588172514,-16.719057773275324,1,1,1,1,1,61.9556157181521,11.922927583374848,0.7853748625496711,-25.87594286280836,4
0,15,35,15.23555349664003,-16.74699909959988,45.51383831886415,3.2349479788098545,12.377297222160077,1.5461072943637368,-0.5508663750025745,1.9250695798290998,0.3013616293349367,0.7052021842231573,-5.604097987424801,-25.87594286280836,-11.281037426299246,-12.70138588172514,-16.719057773275324,1,1,1,1,1,61.9556157181521,11.922927583374848,0.7853748625496711,-25.87594286280836,4
0,15,30,15.23555349664003,-16.74699909959988,45.51383831886415,3.2349479788098545,12.377297222160077,1.5461072943637368,-0.5508663750025745,1.9250695798290998,0.3013616293349367,0.7052021842231573,-5.604097987424801,-25.87594286280836,-11.281037426299246,-12.70138588172514,-16.719057773275324,1,1,1,1,1,61.9556157181521,11.922927583374848,0.7853748625496711,-25.87594286280836,4
0,0,40,1.6829364362300314,-8.33531166987993,48.82679096790579,1.0348925722701185,15.130266456718267,0.2946604514917119,-0.22254312559347478,2.3713011218222615,0.1520769375028837,0.8833886945935878,-4.30319104153,-18.61767586651213,-7.232985489274597,-6.4978759060200995,-14.138010301813928,2,4,4,3,4,61.35861477293648,11.667914952648854,0.6957768159633941,-18.61767586651213,4
0,0,35,1.6829364362300314,-8.33531166987993,48.82679096790579,1.0348925722701185,15.130266456718267,0.2946604514917119,-0.22254312559347478,2.3713011218222615,0.1520769375028837,0.8833886945935878,-4.30319104153,-18.61767586651213,-7.232985489274597,-6.4978759060200995,-14.138010301813928,2,4,4,3,4,61.35861477293648,11.667914952648854,0.6957768159633941,-18.61767586651213,4
0,0,30,1.6829364362300314,-8.33531166987993,48.82679096790579,1.0348925722701185,15.130266456718267,0.2946604514917119,-0.22254312559347478,2.3713011218222615,0.1520769375028837,0.8833886945935878,-4.30319104153,-18.61767586651213,-7.232985489274597,-6.4978759060200995,-14.138010301813928,2,4,4,3,4,61.35861477293648,11.667914952648854,0.6957768159633941,-18.61767586651213,4
0,0,25,1.6829364362300314,-8.33531166987993,48.82679096790579,1.0348925722701185,15.130266456718267,0.2946604514917119,-0.22254312559347478,2.3713011218222615,0.1520769375028837,0.8833886945935878,-4.30319104153,-18.61767586651213,-7.232985489274597,-6.4978759060200995,-14.138010301813928,2,4,4,3,4,61.35861477293648,11.667914952648854,0.6957768159633941,-18.61767586651213,4
0,0,20,1.6829364362300314,-8.33531166987993,48.82679096790579,1.0348925722701185,15.130266456718267,0.2946604514917119,-0.22254312559347478,2.3713011218222615,0.1520769375028837,0.8833886945935878,-4.30319104153,-18.61767586651213,-7.232985489274597,-6.4978759060200995,-14.138010301813928,2,4,4,3,4,61.35861477293648,11.667914952648854,0.6957768159633941,-18.61767586651213,4
-10,0,25,0.0,0.4563815410798977,0.0,2.438508962120034,33.29157367799993,0.0,0.12897960170111006,0.0,0.8391933591067822,2.1522451432859784,0.0,-13.249433585457393,0.0,-2.303378006620748,-6.53998143903594,0,3,0,1,1,37.165052678285406,7.2372928362399715,0.6240836208187741,-13.249433585457393,3
-10,0,40,0.0,0.4563815410798977,0.0,2.438508962120034,33.29157367799993,0.0,0.12897960170111006,0.0,0.8391933591067822,2.1522451432859784,0.0,-13.249433585457393,0.0,-2.303378006620748,-6.53998143903594,0,3,0,1,1,37.165052678285406,7.2372928362399715,0.6240836208187741,-13.249433585457393,3
-10,0,35,0.0,0.4563815410798977,0.0,2.438508962120034,33.29157367799993,0.0,0.12897960170111006,0.0,0.8391933591067822,2.1522451432859784,0.0,-13.249433585457393,0.0,-2.303378006620748,-6.53998143903594,0,3,0,1,1,37.165052678285406,7.2372928362399715,0.6240836208187741,-13.249433585457393,3
-10,0,30,0.0,0.4563815410798977,0.0,2.438508962120034,33.29157367799993,0.0,0.12897960170111006,0.0,0.8391933591067822,2.1522451432859784,0.0,-13.249433585457393,0.0,-2.303378006620748,-6.53998143903594,0,3,0,1,1,37.165052678285406,7.2372928362399715,0.6240836208187741,-13.249433585457393,3
-10,0,20,0.0,0.4563815410798977,0.0,2.438508962120034,33.29157367799993,0.0,0.12897960170111006,0.0,0.8391933591067822,2.1522451432859784,0.0,-13.249433585457393,0.0,-2.303378006620748,-6.53998143903594,0,3,0,1,1,37.165052678285406,7.2372928362399715,0.6240836208187741,-13.249433585457393,3
-15,0,20,0.0,4.370650458720005,0.0,2.687235012000011,22.839973364999988,0.0,0.7212757930014995,0.0,0.923054619200506,1.9165652798249848,0.0,-4.302024243594673,0.0,-2.3092077556658444,-6.558879579960005,0,1,0,1,1,31.654153115378932,5.979571767144001,0.712179138405398,-6.558879579960005,3
-15,0,40,0.0,4.370650458720005,0.0,2.687235012000011,22.839973364999988,0.0,0.7212757930014995,0.0,0.923054619200506,1.9165652798249848,0.0,-4.302024243594673,0.0,-2.3092077556658444,-6.558879579960005,0,1,0,1,1,31.654153115378932,5.979571767144001,0.712179138405398,-6.558879579960005,3
-15,0,35,0.0,4.370650458720005,0.0,2.687235012000011,22.839973364999988,0.0,0.7212757930014995,0.0,0.923054619200506,1.9165652798249848,0.0,-4.302024243594673,0.0,-2.3092077556658444,-6.558879579960005,0,1,0,1,1,31.654153115378932,5.979571767144001,0.712179138405398,-6.558879579960005,3
-15,0,30,0.0,4.370650458720005,0.0,2.687235012000011,22.839973364999988,0.0,0.7212757930014995,0.0,0.923054619200506,1.9165652798249848,0.0,-4.302024243594673,0.0,-2.3092077556658444,-6.558879579960005,0,1,0,1,1,31.654153115378932,5.979571767144001,0.712179138405398,-6.558879579960005,3
-15,0,25,0.0,4.370650458720005,0.0,2.687235012000011,22.839973364999988,0.0,0.7212757930014995,0.0,0.923054619200506,1.9165652798249848,0.0,-4.302024243594673,0.0,-2.3092077556658444,-6.558879579960005,0,1,0,1,1,31.654153115378932,5.979571767144001,0.712179138405398,-6.558879579960005,3
-5,5,40,2.3219369834499792,-10.180848949869958,8.980990074840056,2.3775592444500893,24.14969978925996,0.4106575389875911,-0.26858677418790244,1.5366209452877417,0.27884595802669054,1.4638198197699455,-5.339019994497804,-21.865442018057664,-3.5799380814324158,-5.964554342974681,-8.224053619143959,1,2,1,1,2,27.303074662874536,5.529867428426025,0.6842714975768132,-21.865442018057664,4
-5,5,20,2.3219369834499792,-10.180848949869958,8.980990074840056,2.3775592444500893,24.14969978925996,0.4106575389875911,-0.26858677418790244,1.5366209452877417,0.27884595802669054,1.4638198197699455,-5.339019994497804,-21.865442018057664,-3.5799380814324158,-5.964554342974681,-8.224053619143959,1,2,1,1,2,27.303074662874536,5.529867428426025,0.6842714975768132,-21.865442018057664,4
-5,5,25,2.3219369834499792,-10.180848949869958,8.980990074840056,2.3775592444500893,24.14969978925996,0.4106575389875911,-0.26858677418790244,1.5366209452877417,0.27884595802669054,1.4638198197699455,-5.339019994497804,-21.865442018057664,-3.5799380814324158,-5.964554342974681,-8.224053619143959,1,2,1,1,2,27.303074662874536,5.529867428426025,0.6842714975768132,-21.865442018057664,4
-5,5,30,2.3219369834499792,-10.180848949869958,8.980990074840056,2.3775592444500893,24.14969978925996,0.4106575389875911,-0.26858677418790244,1.5366209452877417,0.27884595802669054,1.4638198197699455,-5.339019994497804,-21.865442018057664,-3.5799380814324158,-5.964554342974681,-8.224053619143959,1,2,1,1,2,27.303074662874536,5.529867428426025,0.6842714975768132,-21.865442018057664,4
-5,5,35,2.3219369834499792,-10.180848949869958,8.980990074840056,2.3775592444500893,24.14969978925996,0.4106575389875911,-0.26858677418790244,1.5366209452877417,0.27884595802669054,1.4638198197699455,-5.339019994497804,-21.865442018057664,-3.5799380814324158,-5.964554342974681,-8.224053619143959,1,2,1,1,2,27.303074662874536,5.529867428426025,0.6842714975768132,-21.865442018057664,4
-5,0,40,-0.6350844160500024,-6.315658431119897,8.980990074840056,0.514287796420132,22.72699946371004,-0.09913429457027893,-0.1400275012123436,1.5366209452877417,0.10524618482576614,1.4210184988132009,-4.314974513821045,-18.319261839796276,-3.5799380814324158,-4.873753389631856,-8.224053619143959,1,4,1,2,2,25.14650975043324,5.054306897560066,0.5647447666288172,-18.319261839796276,3
-5,0,30,-0.6350844160500024,-6.315658431119897,8.980990074840056,0.514287796420132,22.72699946371004,-0.09913429457027893,-0.1400275012123436,1.5366209452877417,0.10524618482576614,1.4210184988132009,-4.314974513821045,-18.319261839796276,-3.5799380814324158,-4.873753389631856,-8.224053619143959,1,4,1,2,2,25.14650975043324,5.054306897560066,0.5647447666288172,-18.319261839796276,3
-5,0,25,-0.6350844160500024,-6.315658431119897,8.980990074840056,0.514287796420132,22.72699946371004,-0.09913429457027893,-0.1400275012123436,1.5366209452877417,0.10524618482576614,1.4210184988132009,-4.314974513821045,-18.319261839796276,-3.5799380814324158,-4.873753389631856,-8.224053619143959,1,4,1,2,2,25.14650975043324,5.054306897560066,0.5647447666288172,-18.319261839796276,3
-5,0,35,-0.6350844160500024,-6.315658431119897,8.980990074840056,0.514287796420132,22.72699946371004,-0.09913429457027893,-0.1400275012123436,1.5366209452877417,0.10524618482576614,1.4210184988132009,-4.314974513821045,-18.319261839796276,-3.5799380814324158,-4.873753389631856,-8.224053619143959,1,4,1,2,2,25.14650975043324,5.054306897560066,0.5647447666288172,-18.319261839796276,3
-5,0,20,-0.6350844160500024,-6.315658431119897,8.980990074840056,0.514287796420132,22.72699946371004,-0.09913429457027893,-0.1400275012123436,1.5366209452877417,0.10524618482576614,1.4210184988132009,-4.314974513821045,-18.319261839796276,-3.5799380814324158,-4.873753389631856,-8.224053619143959,1,4,1,2,2,25.14650975043324,5.054306897560066,0.5647447666288172,-18.319261839796276,3
-15,5,25,0.0,-5.004778069199933,0.0,4.454548313999984,23.3387742648,0.0,-0.12033860049653466,0.0,0.48439154622523733,1.9406358755758748,0.0,-22.120961523525676,0.0,-5.994853306436103,-6.558879579960005,0,1,0,1,1,22.385155848645027,4.5577089019200105,0.4609377642609155,-22.120961523525676,2
