buy_threshold,and_sell_threshold,or_sell_threshold,y2021,y2022,y2023,y2024,y2025,avg_return,cumulative,positive_years
0,5,40,38.03774721354998,-9.12146653665996,46.76535873759173,34.72823090016994,11.900539444679946,24.46208195186633,177.57063618333302,4
0,5,20,38.03774721354998,-9.12146653665996,46.76535873759173,34.72823090016994,11.900539444679946,24.46208195186633,177.57063618333302,4
0,5,25,38.03774721354998,-9.12146653665996,46.76535873759173,34.72823090016994,11.900539444679946,24.46208195186633,177.57063618333302,4
0,5,30,38.03774721354998,-9.12146653665996,46.76535873759173,34.72823090016994,11.900539444679946,24.46208195186633,177.57063618333302,4
0,5,35,38.03774721354998,-9.12146653665996,46.76535873759173,34.72823090016994,11.900539444679946,24.46208195186633,177.57063618333302,4
0,20,40,38.03774721354998,-16.930954487349915,43.175986770235376,38.27062423200012,12.084768364139965,22.927634418515105,154.43906464413965,4
0,20,35,38.03774721354998,-16.930954487349915,43.175986770235376,38.27062423200012,12.084768364139965,22.927634418515105,154.43906464413965,4
0,20,30,38.03774721354998,-16.930954487349915,43.175986770235376,38.27062423200012,12.084768364139965,22.927634418515105,154.43906464413965,4
0,20,25,38.03774721354998,-16.930954487349915,43.175986770235376,38.27062423200012,12.084768364139965,22.927634418515105,154.43906464413965,4
0,20,20,38.03774721354998,-16.930954487349915,43.175986770235376,38.27062423200012,12.084768364139965,22.927634418515105,154.43906464413965,4
0,15,40,38.03774721354998,-16.930954487349915,43.175986770235376,38.27062423200012,12.084768364139965,22.927634418515105,154.43906464413965,4
0,15,35,38.03774721354998,-16.930954487349915,43.175986770235376,38.27062423200012,12.084768364139965,22.927634418515105,154.43906464413965,4
0,15,30,38.03774721354998,-16.930954487349915,43.175986770235376,38.27062423200012,12.084768364139965,22.927634418515105,154.43906464413965,4
0,15,25,38.03774721354998,-16.930954487349915,43.175986770235376,38.27062423200012,12.084768364139965,22.927634418515105,154.43906464413965,4
0,15,20,38.03774721354998,-16.930954487349915,43.175986770235376,38.27062423200012,12.084768364139965,22.927634418515105,154.43906464413965,4
0,10,40,38.03774721354998,-16.09070565555988,43.175986770235376,34.72823090016994,11.900539444679946,22.350359734615072,150.01663405799906,4
0,10,20,38.03774721354998,-16.09070565555988,43.175986770235376,34.72823090016994,11.900539444679946,22.350359734615072,150.01663405799906,4
0,10,25,38.03774721354998,-16.09070565555988,43.175986770235376,34.72823090016994,11.900539444679946,22.350359734615072,150.01663405799906,4
0,10,30,38.03774721354998,-16.09070565555988,43.175986770235376,34.72823090016994,11.900539444679946,22.350359734615072,150.01663405799906,4
0,10,35,38.03774721354998,-16.09070565555988,43.175986770235376,34.72823090016994,11.900539444679946,22.350359734615072,150.01663405799906,4
0,0,30,21.096728689099887,-0.301428350799926,40.24878066215376,23.77009109466004,15.728050367279689,20.10844449247869,142.53520607495568,4
0,0,20,21.096728689099887,-0.301428350799926,40.24878066215376,23.77009109466004,15.728050367279689,20.10844449247869,142.53520607495568,4
0,0,25,21.096728689099887,-0.301428350799926,40.24878066215376,23.77009109466004,15.728050367279689,20.10844449247869,142.53520607495568,4
0,0,35,21.096728689099887,-0.301428350799926,40.24878066215376,23.77009109466004,15.728050367279689,20.10844449247869,142.53520607495568,4
0,0,40,21.096728689099887,-0.301428350799926,40.24878066215376,23.77009109466004,15.728050367279689,20.10844449247869,142.53520607495568,4
-5,5,40,0.0,-4.531927366349953,50.54445739132822,23.874797582370032,18.062509018219842,17.589967325113626,110.19282725240652,3
-5,5,20,0.0,-4.531927366349953,50.54445739132822,23.874797582370032,18.062509018219842,17.589967325113626,110.19282725240652,3
-5,5,25,0.0,-4.531927366349953,50.54445739132822,23.874797582370032,18.062509018219842,17.589967325113626,110.19282725240652,3
-5,5,30,0.0,-4.531927366349953,50.54445739132822,23.874797582370032,18.062509018219842,17.589967325113626,110.19282725240652,3
-5,5,35,0.0,-4.531927366349953,50.54445739132822,23.874797582370032,18.062509018219842,17.589967325113626,110.19282725240652,3
-5,15,40,0.0,-15.084859889999914,43.175986770235376,38.01020426202004,18.25869379675984,16.87200498780307,98.42646339588421,3
-5,15,35,0.0,-15.084859889999914,43.175986770235376,38.01020426202004,18.25869379675984,16.87200498780307,98.42646339588421,3
-5,15,30,0.0,-15.084859889999914,43.175986770235376,38.01020426202004,18.25869379675984,16.87200498780307,98.42646339588421,3
-5,15,25,0.0,-15.084859889999914,43.175986770235376,38.01020426202004,18.25869379675984,16.87200498780307,98.42646339588421,3
-5,15,20,0.0,-15.084859889999914,43.175986770235376,38.01020426202004,18.25869379675984,16.87200498780307,98.42646339588421,3
-5,20,25,0.0,-15.084859889999914,43.175986770235376,38.01020426202004,18.25869379675984,16.87200498780307,98.42646339588421,3
-5,20,30,0.0,-15.084859889999914,43.175986770235376,38.01020426202004,18.25869379675984,16.87200498780307,98.42646339588421,3
-5,20,35,0.0,-15.084859889999914,43.175986770235376,38.01020426202004,18.25869379675984,16.87200498780307,98.42646339588421,3
-5,20,40,0.0,-15.084859889999914,43.175986770235376,38.01020426202004,18.25869379675984,16.87200498780307,98.42646339588421,3
-5,20,20,0.0,-15.084859889999914,43.175986770235376,38.01020426202004,18.25869379675984,16.87200498780307,98.42646339588421,3
-5,10,20,0.0,-11.464054417679815,43.175986770235376,23.874797582370032,18.062509018219842,14.729847790629089,85.3893497782895,3
-5,10,25,0.0,-11.464054417679815,43.175986770235376,23.874797582370032,18.062509018219842,14.729847790629089,85.3893497782895,3
