buy_threshold,and_sell_threshold,or_sell_threshold,y2021,y2022,y2023,y2024,y2025,avg_return,cumulative,positive_years
-10,15,40,-2.5546690195500377,-33.57773194608002,61.6562940719932,28.168037188509842,27.99506237112006,16.33739853319861,71.64861527047117,3
-10,15,20,-2.5546690195500377,-33.57773194608002,61.6562940719932,28.168037188509842,27.99506237112006,16.33739853319861,71.64861527047117,3
-10,15,35,-2.5546690195500377,-33.57773194608002,61.6562940719932,28.168037188509842,27.99506237112006,16.33739853319861,71.64861527047117,3
-10,20,40,-2.5546690195500377,-33.57773194608002,61.6562940719932,28.168037188509842,27.99506237112006,16.33739853319861,71.64861527047117,3
-10,20,35,-2.5546690195500377,-33.57773194608002,61.6562940719932,28.168037188509842,27.99506237112006,16.33739853319861,71.64861527047117,3
-10,15,25,-2.5546690195500377,-33.57773194608002,61.6562940719932,28.168037188509842,27.99506237112006,16.33739853319861,71.64861527047117,3
-10,20,30,-2.5546690195500377,-33.57773194608002,61.6562940719932,28.168037188509842,27.99506237112006,16.33739853319861,71.64861527047117,3
-10,20,25,-2.5546690195500377,-33.57773194608002,61.6562940719932,28.168037188509842,27.99506237112006,16.33739853319861,71.64861527047117,3
-10,20,20,-2.5546690195500377,-33.57773194608002,61.6562940719932,28.168037188509842,27.99506237112006,16.33739853319861,71.64861527047117,3
-10,15,30,-2.5546690195500377,-33.57773194608002,61.6562940719932,28.168037188509842,27.99506237112006,16.33739853319861,71.64861527047117,3
-10,10,35,-2.5546690195500377,-33.57773194608002,45.87813443998072,28.168037188509842,27.99506237112006,13.181766606796112,54.89517385392318,3
-10,10,40,-2.5546690195500377,-33.57773194608002,45.87813443998072,28.168037188509842,27.99506237112006,13.181766606796112,54.89517385392318,3
-10,10,30,-2.5546690195500377,-33.57773194608002,45.87813443998072,28.168037188509842,27.99506237112006,13.181766606796112,54.89517385392318,3
-10,10,25,-2.5546690195500377,-33.57773194608002,45.87813443998072,28.168037188509842,27.99506237112006,13.181766606796112,54.89517385392318,3
-10,10,20,-2.5546690195500377,-33.57773194608002,45.87813443998072,28.168037188509842,27.99506237112006,13.181766606796112,54.89517385392318,3
-5,10,20,6.915528334060039,-35.75405661841992,69.68883173917773,15.961345247499859,13.737669104459815,14.109863561355505,53.72953918599231,4
-5,10,25,6.915528334060039,-35.75405661841992,69.68883173917773,15.961345247499859,13.737669104459815,14.109863561355505,53.72953918599231,4
-5,10,30,6.915528334060039,-35.75405661841992,69.68883173917773,15.961345247499859,13.737669104459815,14.109863561355505,53.72953918599231,4
-5,10,35,6.915528334060039,-35.75405661841992,69.68883173917773,15.961345247499859,13.737669104459815,14.109863561355505,53.72953918599231,4
